A, B, C, D, E, F, G, H, I, J, K, L, M, N, O, P, Q, R, S
2019, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, BAGWANPURA, 237917, 2413552, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 8341, 8341
2019, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, BAGWANPURA, 237917, 2413552, Roads, 0, 0, 0, 0, 0, 0, 229490, 229490
2019, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, BAGWANPURA, 237917, 2413552, Total, 0, 0, 0, 0, 0, 0, 237831, 237831
2019, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, BARLAS, 237928, 2450645, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 5805, 5805
2019, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, BARLAS, 237928, 2450645, Maintenance of community system, 0, 0, 0, 0, 0, 0, 52246, 52246
2019, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, BARLAS, 237928, 2450645, Roads, 0, 0, 0, 0, 0, 0, 296296, 296296
2019, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, BARLAS, 237928, 2450645, Total, 0, 0, 0, 0, 0, 0, 354347, 354347
2019, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, BAL BAWA, 237918, 2412056, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 17508, 17508
2019, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, BAL BAWA, 237918, 2412056, Roads, 0, 0, 0, 0, 0, 0, 1001703, 1001703
2019, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, BAL BAWA, 237918, 2412056, Total, 0, 0, 0, 0, 0, 0, 1019211, 1019211
2019, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, BOHARWALA, 237927, 2421179, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 12642, 12642
2019, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, BOHARWALA, 237927, 2421179, Maintenance of community system, 0, 0, 0, 0, 0, 0, 113781, 113781
2019, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, BOHARWALA, 237927, 2421179, Roads, 0, 0, 0, 0, 0, 0, 786256, 786256
2019, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, BOHARWALA, 237927, 2421179, Total, 0, 0, 0, 0, 0, 0, 912679, 912679
2019, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, ABU SAID, 237914, 2381175, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 22032, 22032
2019, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, ABU SAID, 237914, 2381175, Roads, 0, 0, 0, 0, 0, 0, 763772, 763772
2019, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, ABU SAID, 237914, 2381175, Total, 0, 0, 0, 0, 0, 0, 785804, 785804
2019, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, BHUREY GILL, 237926, 2380738, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 26110, 26110
2019, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, BHUREY GILL, 237926, 2380738, Roads, 0, 0, 0, 0, 0, 0, 868195, 868195
2019, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, BHUREY GILL, 237926, 2380738, Total, 0, 0, 0, 0, 0, 0, 894305, 894305
2019, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, BATH, 237920, 2376550, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 19215, 19215
2019, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, BATH, 237920, 2376550, Roads, 0, 0, 0, 0, 0, 0, 889295, 889295
2019, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, BATH, 237920, 2376550, Sanitation, 0, 0, 0, 0, 0, 0, 172942, 172942
2019, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, BATH, 237920, 2376550, Total, 0, 0, 0, 0, 0, 0, 1081452, 1081452
2019, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, AWAN NEAR RAMDAS, 237916, 2450821, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 39713, 39713
2019, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, AWAN NEAR RAMDAS, 237916, 2450821, Roads, 0, 0, 0, 0, 0, 0, 8323620, 8323620
2019, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, AWAN NEAR RAMDAS, 237916, 2450821, Total, 0, 0, 0, 0, 0, 0, 8363333, 8363333
