A, B, C, D, E, F, G, H, I, J, K, L, M, N, O, P, Q, R, S
2020, TAMIL NADU, 33, ARIYALUR, 560, ANDIMADAM, 6560, PERIYAKARUKKAI, 259724, 2819437, Drinking water, 0, 0, 304889, 304889, 0, 0, 609780, 609780
2020, TAMIL NADU, 33, ARIYALUR, 560, ANDIMADAM, 6560, PERIYAKARUKKAI, 259724, 2819437, Sanitation, 0, 0, 304890, 304890, 0, 0, 0, 0
2020, TAMIL NADU, 33, ARIYALUR, 560, ANDIMADAM, 6560, PERIYAKARUKKAI, 259724, 2819437, Total, 0, 0, 609779, 609779, 0, 0, 609780, 609780
2020, TAMIL NADU, 33, ARIYALUR, 560, THIRUMANUR, 6566, MALATHANKULAM, 259725, 2821665, Drinking water, 0, 0, 901747, 901747, 0, 0, 450874, 450874
2020, TAMIL NADU, 33, ARIYALUR, 560, THIRUMANUR, 6566, MALATHANKULAM, 259725, 2821665, Sanitation, 0, 0, 0, 0, 0, 0, 450874, 450874
2020, TAMIL NADU, 33, ARIYALUR, 560, THIRUMANUR, 6566, MALATHANKULAM, 259725, 2821665, Total, 0, 0, 901747, 901747, 0, 0, 901748, 901748
2020, TAMIL NADU, 33, COIMBATORE, 523, ANNUR, 6407, KANJAPALLI, 221960, 2519939, Roads, 0, 0, 0, 0, 0, 0, 3600000, 3600000
2020, TAMIL NADU, 33, COIMBATORE, 523, ANNUR, 6407, KANJAPALLI, 221960, 2519939, Women and child development, 0, 0, 0, 0, 0, 0, 3900000, 3900000
2020, TAMIL NADU, 33, COIMBATORE, 523, ANNUR, 6407, KANJAPALLI, 221960, 2519939, Total, 0, 0, 0, 0, 0, 0, 7500000, 7500000
2020, TAMIL NADU, 33, COIMBATORE, 523, ANNUR, 6407, KAREGOUNDENPLM, 221962, 2519970, Drinking water, 0, 0, 100000, 100000, 0, 0, 0, 0
2020, TAMIL NADU, 33, COIMBATORE, 523, ANNUR, 6407, KAREGOUNDENPLM, 221962, 2519970, Roads, 0, 0, 0, 0, 0, 0, 10100000, 10100000
2020, TAMIL NADU, 33, COIMBATORE, 523, ANNUR, 6407, KAREGOUNDENPLM, 221962, 2519970, Women and child development, 0, 0, 0, 0, 0, 0, 908000, 908000
2020, TAMIL NADU, 33, COIMBATORE, 523, ANNUR, 6407, KAREGOUNDENPLM, 221962, 2519970, Total, 0, 0, 100000, 100000, 0, 0, 11008000, 11008000
2020, TAMIL NADU, 33, COIMBATORE, 523, ANNUR, 6407, KARIAMPALAYAM, 221963, 2522871, Roads, 0, 0, 0, 0, 0, 0, 7025000, 7025000
2020, TAMIL NADU, 33, COIMBATORE, 523, ANNUR, 6407, KARIAMPALAYAM, 221963, 2522871, Women and child development, 0, 0, 0, 0, 0, 0, 1100000, 1100000
2020, TAMIL NADU, 33, COIMBATORE, 523, ANNUR, 6407, KARIAMPALAYAM, 221963, 2522871, Total, 0, 0, 0, 0, 0, 0, 8125000, 8125000
2020, TAMIL NADU, 33, COIMBATORE, 523, ANNUR, 6407, ALLAPALAYAM, 221958, 2519889, Maintenance of community system, 0, 0, 0, 0, 0, 0, 1100000, 1100000
2020, TAMIL NADU, 33, COIMBATORE, 523, ANNUR, 6407, ALLAPALAYAM, 221958, 2519889, Roads, 0, 0, 0, 0, 0, 0, 3200000, 3200000
2020, TAMIL NADU, 33, COIMBATORE, 523, ANNUR, 6407, ALLAPALAYAM, 221958, 2519889, Women and child development, 0, 0, 0, 0, 0, 0, 1050000, 1050000
2020, TAMIL NADU, 33, COIMBATORE, 523, ANNUR, 6407, ALLAPALAYAM, 221958, 2519889, Total, 0, 0, 0, 0, 0, 0, 5350000, 5350000
2020, TAMIL NADU, 33, COIMBATORE, 523, ANNUR, 6407, KATTAMPATTI, 221964, 2519976, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 238834, 238834
2020, TAMIL NADU, 33, COIMBATORE, 523, ANNUR, 6407, KATTAMPATTI, 221964, 2519976, Maintenance of community system, 0, 0, 0, 0, 0, 0, 187000, 187000
2020, TAMIL NADU, 33, COIMBATORE, 523, ANNUR, 6407, KATTAMPATTI, 221964, 2519976, Roads, 0, 0, 0, 0, 0, 0, 7056424, 7056424
2020, TAMIL NADU, 33, COIMBATORE, 523, ANNUR, 6407, KATTAMPATTI, 221964, 2519976, Women and child development, 0, 0, 0, 0, 0, 0, 908000, 908000
2020, TAMIL NADU, 33, COIMBATORE, 523, ANNUR, 6407, KATTAMPATTI, 221964, 2519976, Total, 0, 0, 0, 0, 0, 0, 8390258, 8390258
2020, TAMIL NADU, 33, COIMBATORE, 523, ANNUR, 6407, KANVAKKARAI, 221961, 2519960, Roads, 0, 0, 0, 0, 0, 0, 4900000, 4900000
2020, TAMIL NADU, 33, COIMBATORE, 523, ANNUR, 6407, KANVAKKARAI, 221961, 2519960, Women and child development, 0, 0, 0, 0, 0, 0, 1100000, 1100000
2020, TAMIL NADU, 33, COIMBATORE, 523, ANNUR, 6407, KANVAKKARAI, 221961, 2519960, Total, 0, 0, 0, 0, 0, 0, 6000000, 6000000
2020, TAMIL NADU, 33, COIMBATORE, 523, ANNUR, 6407, NARANAPURAM, 221969, 3079669, Roads, 0, 0, 0, 0, 0, 0, 2300000, 2300000
2020, TAMIL NADU, 33, COIMBATORE, 523, ANNUR, 6407, NARANAPURAM, 221969, 3079669, Women and child development, 0, 0, 0, 0, 0, 0, 2383000, 2383000
2020, TAMIL NADU, 33, COIMBATORE, 523, ANNUR, 6407, NARANAPURAM, 221969, 3079669, Total, 0, 0, 0, 0, 0, 0, 4683000, 4683000
2020, TAMIL NADU, 33, COIMBATORE, 523, ANNUR, 6407, AMBOTHI, 221959, 2522860, Maintenance of community system, 0, 0, 0, 0, 0, 0, 1180000, 1180000
2020, TAMIL NADU, 33, COIMBATORE, 523, ANNUR, 6407, AMBOTHI, 221959, 2522860, Roads, 0, 0, 0, 0, 0, 0, 4839000, 4839000
2020, TAMIL NADU, 33, COIMBATORE, 523, ANNUR, 6407, AMBOTHI, 221959, 2522860, Women and child development, 0, 0, 0, 0, 0, 0, 908000, 908000
2020, TAMIL NADU, 33, COIMBATORE, 523, ANNUR, 6407, AMBOTHI, 221959, 2522860, Total, 0, 0, 0, 0, 0, 0, 6927000, 6927000
2020, TAMIL NADU, 33, COIMBATORE, 523, ANNUR, 6407, KUNNATHUR, 221965, 2519989, Roads, 0, 0, 0, 0, 0, 0, 6800000, 6800000
2020, TAMIL NADU, 33, COIMBATORE, 523, ANNUR, 6407, KUNNATHUR, 221965, 2519989, Total, 0, 0, 0, 0, 0, 0, 6800000, 6800000
