year, state, state_id, district_panchayat, district_panchayat_id, block_panchayat, block_panchayat_id, village_panchayat, village_panchayat_id, village_panchayat_budget_id, category, sctied, sttied, generaltied, totaltied, scuntied, stuntied, generaluntied, totaluntied
2015, JHARKHAND, 20, BOKARO, 281, BERMO, 3428, JARANGDIH SOUTH, 111142, 1085342, Maintenance of community system, 0, 0, 0, 0, 0, 0, 296000, 296000
2015, JHARKHAND, 20, BOKARO, 281, BERMO, 3428, JARANGDIH SOUTH, 111142, 1085342, Public distribution system, 0, 0, 0, 0, 0, 0, 71683, 71683
2015, JHARKHAND, 20, BOKARO, 281, BERMO, 3428, JARANGDIH SOUTH, 111142, 1085342, Roads, 0, 0, 0, 0, 0, 0, 525000, 525000
2015, JHARKHAND, 20, BOKARO, 281, BERMO, 3428, JARANGDIH SOUTH, 111142, 1085342, Total, 0, 0, 0, 0, 0, 0, 892683, 892683
2015, JHARKHAND, 20, BOKARO, 281, CHANDANKIYARI, 3429, ADRAKUDI, 111154, 1090833, Drinking water, 0, 0, 0, 0, 0, 0, 392000, 392000
2015, JHARKHAND, 20, BOKARO, 281, CHANDANKIYARI, 3429, ADRAKUDI, 111154, 1090833, Total, 0, 0, 0, 0, 0, 0, 392000, 392000
2015, JHARKHAND, 20, BOKARO, 281, CHANDANKIYARI, 3429, AMLABAD, 111156, 1121759, Cultural activities, 0, 0, 0, 0, 0, 0, 31900, 31900
2015, JHARKHAND, 20, BOKARO, 281, CHANDANKIYARI, 3429, AMLABAD, 111156, 1121759, Drinking water, 0, 0, 0, 0, 0, 0, 120000, 120000
2015, JHARKHAND, 20, BOKARO, 281, CHANDANKIYARI, 3429, AMLABAD, 111156, 1121759, Rural electrification, 0, 0, 0, 0, 0, 0, 485694, 485694
2015, JHARKHAND, 20, BOKARO, 281, CHANDANKIYARI, 3429, AMLABAD, 111156, 1121759, Total, 0, 0, 0, 0, 0, 0, 637594, 637594
2015, JHARKHAND, 20, BOKARO, 281, CHANDANKIYARI, 3429, BHOJUDIH EAST, 111162, 1123941, Rural electrification, 0, 0, 0, 0, 0, 0, 269830, 269830
2015, JHARKHAND, 20, BOKARO, 281, CHANDANKIYARI, 3429, BHOJUDIH EAST, 111162, 1123941, Total, 0, 0, 0, 0, 0, 0, 269830, 269830
2015, JHARKHAND, 20, BOKARO, 281, CHANDANKIYARI, 3429, BHOJUDIH WEST, 111163, 1123498, Roads, 0, 0, 0, 0, 0, 0, 84800, 84800
2015, JHARKHAND, 20, BOKARO, 281, CHANDANKIYARI, 3429, BHOJUDIH WEST, 111163, 1123498, Rural electrification, 0, 0, 0, 0, 0, 0, 269830, 269830
2015, JHARKHAND, 20, BOKARO, 281, CHANDANKIYARI, 3429, BHOJUDIH WEST, 111163, 1123498, Social welfare, 0, 0, 0, 0, 0, 0, 87400, 87400
2015, JHARKHAND, 20, BOKARO, 281, CHANDANKIYARI, 3429, BHOJUDIH WEST, 111163, 1123498, Total, 0, 0, 0, 0, 0, 0, 442030, 442030
2015, JHARKHAND, 20, BOKARO, 281, CHANDANKIYARI, 3429, CHANDRA, 111165, 1121826, Drinking water, 0, 0, 0, 0, 0, 0, 120000, 120000
2015, JHARKHAND, 20, BOKARO, 281, CHANDANKIYARI, 3429, CHANDRA, 111165, 1121826, Markets and fairs, 0, 0, 0, 0, 0, 0, 4500, 4500
2015, JHARKHAND, 20, BOKARO, 281, CHANDANKIYARI, 3429, CHANDRA, 111165, 1121826, Rural electrification, 0, 0, 0, 0, 0, 0, 593626, 593626
2015, JHARKHAND, 20, BOKARO, 281, CHANDANKIYARI, 3429, CHANDRA, 111165, 1121826, Social welfare, 0, 0, 0, 0, 0, 0, 3500, 3500
2015, JHARKHAND, 20, BOKARO, 281, CHANDANKIYARI, 3429, CHANDRA, 111165, 1121826, Total, 0, 0, 0, 0, 0, 0, 721626, 721626
2015, JHARKHAND, 20, BOKARO, 281, CHANDANKIYARI, 3429, DEVGRAM, 111169, 1110644, Drinking water, 0, 0, 0, 0, 0, 0, 342000, 342000
2015, JHARKHAND, 20, BOKARO, 281, CHANDANKIYARI, 3429, DEVGRAM, 111169, 1110644, Roads, 0, 0, 0, 0, 0, 0, 567500, 567500
2015, JHARKHAND, 20, BOKARO, 281, CHANDANKIYARI, 3429, DEVGRAM, 111169, 1110644, Total, 0, 0, 0, 0, 0, 0, 909500, 909500
2015, JHARKHAND, 20, BOKARO, 281, CHANDANKIYARI, 3429, KUMIRDOBA, 111175, 1110589, Drinking water, 0, 0, 0, 0, 0, 0, 1005000, 1005000
2015, JHARKHAND, 20, BOKARO, 281, CHANDANKIYARI, 3429, KUMIRDOBA, 111175, 1110589, Roads, 0, 0, 0, 0, 0, 0, 165100, 165100
2015, JHARKHAND, 20, BOKARO, 281, CHANDANKIYARI, 3429, KUMIRDOBA, 111175, 1110589, Total, 0, 0, 0, 0, 0, 0, 1170100, 1170100
2015, JHARKHAND, 20, BOKARO, 281, CHANDANKIYARI, 3429, KUSUMKIYARI, 111176, 1115267, Drinking water, 0, 0, 0, 0, 0, 0, 1067000, 1067000
2015, JHARKHAND, 20, BOKARO, 281, CHANDANKIYARI, 3429, KUSUMKIYARI, 111176, 1115267, Rural electrification, 0, 0, 0, 0, 0, 0, 185500, 185500
2015, JHARKHAND, 20, BOKARO, 281, CHANDANKIYARI, 3429, KUSUMKIYARI, 111176, 1115267, Total, 0, 0, 0, 0, 0, 0, 1252500, 1252500
2015, JHARKHAND, 20, BOKARO, 281, CHANDANKIYARI, 3429, MAHAL EAST, 111181, 1122660, Rural electrification, 0, 0, 0, 0, 0, 0, 377756, 377756
2015, JHARKHAND, 20, BOKARO, 281, CHANDANKIYARI, 3429, MAHAL EAST, 111181, 1122660, Total, 0, 0, 0, 0, 0, 0, 377756, 377756
2015, JHARKHAND, 20, BOKARO, 281, CHANDANKIYARI, 3429, MAHAL WEST, 111182, 1123723, Roads, 0, 0, 0, 0, 0, 0, 220200, 220200
2015, JHARKHAND, 20, BOKARO, 281, CHANDANKIYARI, 3429, MAHAL WEST, 111182, 1123723, Rural electrification, 0, 0, 0, 0, 0, 0, 485694, 485694
2015, JHARKHAND, 20, BOKARO, 281, CHANDANKIYARI, 3429, MAHAL WEST, 111182, 1123723, Total, 0, 0, 0, 0, 0, 0, 705894, 705894
2015, JHARKHAND, 20, BOKARO, 281, CHANDANKIYARI, 3429, POLKIRI, 111185, 1085371, Drinking water, 0, 0, 0, 0, 0, 0, 672000, 672000
2015, JHARKHAND, 20, BOKARO, 281, CHANDANKIYARI, 3429, POLKIRI, 111185, 1085371, Roads, 0, 0, 0, 0, 0, 0, 603100, 603100
2015, JHARKHAND, 20, BOKARO, 281, CHANDANKIYARI, 3429, POLKIRI, 111185, 1085371, Total, 0, 0, 0, 0, 0, 0, 1275100, 1275100
2015, JHARKHAND, 20, BOKARO, 281, CHANDANKIYARI, 3429, SIMULIYA, 111190, 1123734, Rural electrification, 0, 0, 0, 0, 0, 0, 865577, 865577
2015, JHARKHAND, 20, BOKARO, 281, CHANDANKIYARI, 3429, SIMULIYA, 111190, 1123734, Total, 0, 0, 0, 0, 0, 0, 865577, 865577
2015, JHARKHAND, 20, BOKARO, 281, CHANDRAPURA, 6851, BANDIO, 111315, 1109889, Drinking water, 0, 0, 0, 0, 0, 0, 99189, 99189
2015, JHARKHAND, 20, BOKARO, 281, CHANDRAPURA, 6851, BANDIO, 111315, 1109889, Rural electrification, 0, 0, 0, 0, 0, 0, 467684, 467684
2015, JHARKHAND, 20, BOKARO, 281, CHANDRAPURA, 6851, BANDIO, 111315, 1109889, Total, 0, 0, 0, 0, 0, 0, 566873, 566873
2015, JHARKHAND, 20, BOKARO, 281, CHAS, 3430, KOLBENDI, 111219, 1089470, Family welfare, 0, 0, 0, 0, 0, 0, 495000, 495000
2015, JHARKHAND, 20, BOKARO, 281, CHAS, 3430, KOLBENDI, 111219, 1089470, Roads, 0, 0, 0, 0, 0, 0, 1808400, 1808400
2015, JHARKHAND, 20, BOKARO, 281, CHAS, 3430, KOLBENDI, 111219, 1089470, Sanitation, 0, 0, 0, 0, 0, 0, 399100, 399100
2015, JHARKHAND, 20, BOKARO, 281, CHAS, 3430, KOLBENDI, 111219, 1089470, Social welfare, 0, 0, 0, 0, 0, 0, 239800, 239800
2015, JHARKHAND, 20, BOKARO, 281, CHAS, 3430, KOLBENDI, 111219, 1089470, Total, 0, 0, 0, 0, 0, 0, 2942300, 2942300
2015, JHARKHAND, 20, BOKARO, 281, JARIDIH, 3432, BHASKI, 111289, 1101421, Drinking water, 0, 0, 0, 0, 0, 0, 542000, 542000
2015, JHARKHAND, 20, BOKARO, 281, JARIDIH, 3432, BHASKI, 111289, 1101421, Roads, 0, 0, 0, 0, 0, 0, 541466, 541466
