year, state, state_id, district_panchayat, district_panchayat_id, block_panchayat, block_panchayat_id, village_panchayat, village_panchayat_id, village_panchayat_budget_id, category, sctied, sttied, generaltied, totaltied, scuntied, stuntied, generaluntied, totaluntied
2020, ASSAM, 18, BARPETA, 243, GOMAPHULBARI, 2913, AZAD, 105657, 2800983, Drinking water, 0, 0, 562000, 562000, 0, 0, 0, 0
2020, ASSAM, 18, BARPETA, 243, GOMAPHULBARI, 2913, AZAD, 105657, 2800983, Maintenance of community system, 0, 0, 0, 0, 0, 0, 836981, 836981
2020, ASSAM, 18, BARPETA, 243, GOMAPHULBARI, 2913, AZAD, 105657, 2800983, Roads, 0, 0, 0, 0, 0, 0, 500000, 500000
2020, ASSAM, 18, BARPETA, 243, GOMAPHULBARI, 2913, AZAD, 105657, 2800983, Sanitation, 0, 0, 774981, 774981, 0, 0, 0, 0
2020, ASSAM, 18, BARPETA, 243, GOMAPHULBARI, 2913, AZAD, 105657, 2800983, Total, 0, 0, 1336981, 1336981, 0, 0, 1336981, 1336981
2020, ASSAM, 18, CACHAR, 245, BANSKANDI, 2923, BADRI - CHANDRAPUR, 105785, 3471497, Drinking water, 0, 0, 615000, 615000, 0, 0, 0, 0
2020, ASSAM, 18, CACHAR, 245, BANSKANDI, 2923, BADRI - CHANDRAPUR, 105785, 3471497, Maintenance of community system, 0, 0, 0, 0, 0, 0, 373026, 373026
2020, ASSAM, 18, CACHAR, 245, BANSKANDI, 2923, BADRI - CHANDRAPUR, 105785, 3471497, Roads, 0, 0, 0, 0, 0, 0, 373026, 373026
2020, ASSAM, 18, CACHAR, 245, BANSKANDI, 2923, BADRI - CHANDRAPUR, 105785, 3471497, Sanitation, 0, 0, 131052, 131052, 0, 0, 0, 0
2020, ASSAM, 18, CACHAR, 245, BANSKANDI, 2923, BADRI - CHANDRAPUR, 105785, 3471497, Total, 0, 0, 746052, 746052, 0, 0, 746052, 746052
2020, ASSAM, 18, CACHAR, 245, BANSKANDI, 2923, BANSKANDI, 105787, 3487435, Drinking water, 0, 0, 450000, 450000, 0, 0, 0, 0
2020, ASSAM, 18, CACHAR, 245, BANSKANDI, 2923, BANSKANDI, 105787, 3487435, Maintenance of community system, 0, 0, 0, 0, 0, 0, 100000, 100000
2020, ASSAM, 18, CACHAR, 245, BANSKANDI, 2923, BANSKANDI, 105787, 3487435, Roads, 0, 0, 0, 0, 0, 0, 653871, 653871
2020, ASSAM, 18, CACHAR, 245, BANSKANDI, 2923, BANSKANDI, 105787, 3487435, Sanitation, 0, 0, 303871, 303871, 0, 0, 0, 0
2020, ASSAM, 18, CACHAR, 245, BANSKANDI, 2923, BANSKANDI, 105787, 3487435, Total, 0, 0, 753871, 753871, 0, 0, 753871, 753871
2020, ASSAM, 18, CACHAR, 245, BANSKANDI, 2923, DOLUGRAM, 105788, 2652590, Drinking water, 0, 0, 450000, 450000, 0, 0, 0, 0
2020, ASSAM, 18, CACHAR, 245, BANSKANDI, 2923, DOLUGRAM, 105788, 2652590, Roads, 0, 0, 0, 0, 0, 0, 591824, 591824
2020, ASSAM, 18, CACHAR, 245, BANSKANDI, 2923, DOLUGRAM, 105788, 2652590, Sanitation, 0, 0, 141824, 141824, 0, 0, 0, 0
2020, ASSAM, 18, CACHAR, 245, BANSKANDI, 2923, DOLUGRAM, 105788, 2652590, Total, 0, 0, 591824, 591824, 0, 0, 591824, 591824
2020, ASSAM, 18, CACHAR, 245, BANSKANDI, 2923, TARAPUR MANIPUR, 105792, 3385941, Drinking water, 0, 0, 680752, 680752, 0, 0, 0, 0
2020, ASSAM, 18, CACHAR, 245, BANSKANDI, 2923, TARAPUR MANIPUR, 105792, 3385941, Roads, 0, 0, 0, 0, 0, 0, 680752, 680752
2020, ASSAM, 18, CACHAR, 245, BANSKANDI, 2923, TARAPUR MANIPUR, 105792, 3385941, Total, 0, 0, 680752, 680752, 0, 0, 680752, 680752
2020, ASSAM, 18, CACHAR, 245, BARJALENGA, 2924, BORAKHAI, 105795, 3480779, Drinking water, 0, 0, 508745, 508745, 0, 0, 0, 0
2020, ASSAM, 18, CACHAR, 245, BARJALENGA, 2924, BORAKHAI, 105795, 3480779, Maintenance of community system, 0, 0, 0, 0, 0, 0, 296745, 296745
2020, ASSAM, 18, CACHAR, 245, BARJALENGA, 2924, BORAKHAI, 105795, 3480779, Roads, 0, 0, 0, 0, 0, 0, 500000, 500000
2020, ASSAM, 18, CACHAR, 245, BARJALENGA, 2924, BORAKHAI, 105795, 3480779, Sanitation, 0, 0, 288000, 288000, 0, 0, 0, 0
2020, ASSAM, 18, CACHAR, 245, BARJALENGA, 2924, BORAKHAI, 105795, 3480779, Total, 0, 0, 796745, 796745, 0, 0, 796745, 796745
2020, ASSAM, 18, CACHAR, 245, BARJALENGA, 2924, IRONGMARA, 105798, 2689955, Drinking water, 0, 0, 628426, 628426, 0, 0, 0, 0
2020, ASSAM, 18, CACHAR, 245, BARJALENGA, 2924, IRONGMARA, 105798, 2689955, Roads, 0, 0, 0, 0, 0, 0, 628456, 628456
2020, ASSAM, 18, CACHAR, 245, BARJALENGA, 2924, IRONGMARA, 105798, 2689955, Total, 0, 0, 628426, 628426, 0, 0, 628456, 628456
2020, ASSAM, 18, CACHAR, 245, BARJALENGA, 2924, NAYABILL, 105800, 2677704, Drinking water, 0, 0, 664083, 664083, 0, 0, 0, 0
2020, ASSAM, 18, CACHAR, 245, BARJALENGA, 2924, NAYABILL, 105800, 2677704, Maintenance of community system, 0, 0, 0, 0, 0, 0, 229683, 229683
2020, ASSAM, 18, CACHAR, 245, BARJALENGA, 2924, NAYABILL, 105800, 2677704, Roads, 0, 0, 0, 0, 0, 0, 300000, 300000
2020, ASSAM, 18, CACHAR, 245, BARJALENGA, 2924, NAYABILL, 105800, 2677704, Rural electrification, 0, 0, 0, 0, 0, 0, 134400, 134400
2020, ASSAM, 18, CACHAR, 245, BARJALENGA, 2924, NAYABILL, 105800, 2677704, Total, 0, 0, 664083, 664083, 0, 0, 664083, 664083
2020, ASSAM, 18, CACHAR, 245, BARJALENGA, 2924, SILCOORIE, 105801, 3452404, Roads, 0, 0, 0, 0, 0, 0, 607562, 607562
2020, ASSAM, 18, CACHAR, 245, BARJALENGA, 2924, SILCOORIE, 105801, 3452404, Rural electrification, 0, 0, 0, 0, 0, 0, 45000, 45000
