A, B, C, D, E, F, G, H, I, J, K, L, M, N, O, P, Q, R, S
2017, TAMIL NADU, 33, ARIYALUR, 560, ANDIMADAM, 6560, PERIYAKARUKKAI, 259724, 1627736, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 32751, 32751
2017, TAMIL NADU, 33, ARIYALUR, 560, ANDIMADAM, 6560, PERIYAKARUKKAI, 259724, 1627736, Drinking water, 0, 0, 0, 0, 0, 0, 26158, 26158
2017, TAMIL NADU, 33, ARIYALUR, 560, ANDIMADAM, 6560, PERIYAKARUKKAI, 259724, 1627736, Rural electrification, 0, 0, 0, 0, 0, 0, 300000, 300000
2017, TAMIL NADU, 33, ARIYALUR, 560, ANDIMADAM, 6560, PERIYAKARUKKAI, 259724, 1627736, Total, 0, 0, 0, 0, 0, 0, 358909, 358909
2017, TAMIL NADU, 33, ARIYALUR, 560, THIRUMANUR, 6566, MALATHANKULAM, 259725, 1627749, Drinking water, 0, 0, 0, 0, 0, 0, 191572, 191572
2017, TAMIL NADU, 33, ARIYALUR, 560, THIRUMANUR, 6566, MALATHANKULAM, 259725, 1627749, Water Conservation, 0, 0, 0, 0, 0, 0, 300000, 300000
2017, TAMIL NADU, 33, ARIYALUR, 560, THIRUMANUR, 6566, MALATHANKULAM, 259725, 1627749, Total, 0, 0, 0, 0, 0, 0, 491572, 491572
2017, TAMIL NADU, 33, COIMBATORE, 523, ANNUR, 6407, KAREGOUNDENPLM, 221962, 1478266, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 26059, 26059
2017, TAMIL NADU, 33, COIMBATORE, 523, ANNUR, 6407, KAREGOUNDENPLM, 221962, 1478266, Rural electrification, 0, 0, 0, 0, 0, 0, 150000, 150000
2017, TAMIL NADU, 33, COIMBATORE, 523, ANNUR, 6407, KAREGOUNDENPLM, 221962, 1478266, Total, 0, 0, 0, 0, 0, 0, 176059, 176059
2017, TAMIL NADU, 33, COIMBATORE, 523, ANNUR, 6407, PILLIAPPAMPALAYAM, 221973, 1478239, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 14946, 14946
2017, TAMIL NADU, 33, COIMBATORE, 523, ANNUR, 6407, PILLIAPPAMPALAYAM, 221973, 1478239, Rural electrification, 0, 0, 0, 0, 0, 0, 150000, 150000
2017, TAMIL NADU, 33, COIMBATORE, 523, ANNUR, 6407, PILLIAPPAMPALAYAM, 221973, 1478239, Total, 0, 0, 0, 0, 0, 0, 164946, 164946
2017, TAMIL NADU, 33, COIMBATORE, 523, ANNUR, 6407, KATTAMPATTI, 221964, 1478168, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 21542, 21542
2017, TAMIL NADU, 33, COIMBATORE, 523, ANNUR, 6407, KATTAMPATTI, 221964, 1478168, Rural electrification, 0, 0, 0, 0, 0, 0, 150000, 150000
2017, TAMIL NADU, 33, COIMBATORE, 523, ANNUR, 6407, KATTAMPATTI, 221964, 1478168, Total, 0, 0, 0, 0, 0, 0, 171542, 171542
2017, TAMIL NADU, 33, COIMBATORE, 523, ANNUR, 6407, KANVAKKARAI, 221961, 1478137, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 12912, 12912
2017, TAMIL NADU, 33, COIMBATORE, 523, ANNUR, 6407, KANVAKKARAI, 221961, 1478137, Rural electrification, 0, 0, 0, 0, 0, 0, 150000, 150000
2017, TAMIL NADU, 33, COIMBATORE, 523, ANNUR, 6407, KANVAKKARAI, 221961, 1478137, Total, 0, 0, 0, 0, 0, 0, 162912, 162912
2017, TAMIL NADU, 33, COIMBATORE, 523, ANNUR, 6407, KUPPANUR, 221966, 1478188, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 17159, 17159
2017, TAMIL NADU, 33, COIMBATORE, 523, ANNUR, 6407, KUPPANUR, 221966, 1478188, Rural electrification, 0, 0, 0, 0, 0, 0, 150000, 150000
