A, B, C, D, E, F, G, H, I, J, K, L, M, N, O, P, Q, R, S
2016, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, ADHO MAJRA, 27783, 1360326, Sanitation, 0, 0, 0, 0, 0, 0, 310525, 310525
2016, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, ADHO MAJRA, 27783, 1360326, Total, 0, 0, 0, 0, 0, 0, 310525, 310525
2016, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, AMIPUR, 27785, 1332153, Social welfare, 0, 0, 0, 0, 0, 0, 51845, 51845
2016, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, AMIPUR, 27785, 1332153, Total, 0, 0, 0, 0, 0, 0, 51845, 51845
2016, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, AHEMA, 27784, 1292185, Health & Sanitation, 0, 0, 0, 0, 0, 0, 150000, 150000
2016, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, AHEMA, 27784, 1292185, Sanitation, 0, 0, 0, 0, 0, 0, 25270, 25270
2016, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, AHEMA, 27784, 1292185, Total, 0, 0, 0, 0, 0, 0, 175270, 175270
2016, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, ANANDPUR JALBERA, 27786, 1289428, Sanitation, 0, 0, 0, 0, 0, 0, 190000, 190000
2016, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, ANANDPUR JALBERA, 27786, 1289428, Total, 0, 0, 0, 0, 0, 0, 190000, 190000
2016, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BHANPUR NAKATPUR, 27789, 1325912, Social welfare, 0, 0, 0, 0, 0, 0, 320056, 320056
2016, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BHANPUR NAKATPUR, 27789, 1325912, Total, 0, 0, 0, 0, 0, 0, 320056, 320056
2016, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BALANA, 27791, 1289346, Health & Sanitation, 0, 0, 0, 0, 0, 0, 250000, 250000
2016, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BALANA, 27791, 1289346, Maintenance of community system, 0, 0, 0, 0, 0, 0, 150000, 150000
2016, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BALANA, 27791, 1289346, Total, 0, 0, 0, 0, 0, 0, 400000, 400000
2016, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BEHBALPUR, 27788, 1304290, Health & Sanitation, 0, 0, 0, 0, 0, 0, 285000, 285000
2016, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BEHBALPUR, 27788, 1304290, Total, 0, 0, 0, 0, 0, 0, 285000, 285000
2016, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BALAPUR, 27792, 1320115, Roads, 0, 0, 0, 0, 0, 0, 192000, 192000
2016, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BALAPUR, 27792, 1320115, Social welfare, 0, 0, 0, 0, 0, 0, 292000, 292000
2016, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BALAPUR, 27792, 1320115, Total, 0, 0, 0, 0, 0, 0, 484000, 484000
2016, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BAKNAUR, 27790, 1346592, Sanitation, 0, 0, 0, 0, 0, 0, 123465, 123465
2016, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BAKNAUR, 27790, 1346592, Total, 0, 0, 0, 0, 0, 0, 123465, 123465
2016, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BATROHAN, 27796, 1289810, Health, 0, 0, 0, 0, 0, 0, 150000, 150000
2016, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BATROHAN, 27796, 1289810, Sanitation, 0, 0, 0, 0, 0, 0, 75000, 75000
2016, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BATROHAN, 27796, 1289810, Total, 0, 0, 0, 0, 0, 0, 225000, 225000
2016, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BEGO MAJRA, 27797, 1289217, Health & Sanitation, 0, 0, 0, 0, 0, 0, 160000, 160000
2016, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BEGO MAJRA, 27797, 1289217, Total, 0, 0, 0, 0, 0, 0, 160000, 160000
2016, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BAROULA, 27794, 1300710, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 50650, 50650
2016, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BAROULA, 27794, 1300710, Roads, 0, 0, 507000, 507000, 0, 0, 0, 0
2016, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BAROULA, 27794, 1300710, Total, 0, 0, 507000, 507000, 0, 0, 50650, 50650
2016, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BAROULI, 27795, 1329000, Maintenance of community system, 0, 0, 0, 0, 0, 0, 330890, 330890
