A, B, C, D, E, F, G, H, I, J, K, L, M, N, O, P, Q, R, S
2017, ASSAM, 18, BARPETA, 243, BAJALI, 2907, SATHISAMUKA MAJARKHAT, 105605, 3139461, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 81163, 81163
2017, ASSAM, 18, BARPETA, 243, BAJALI, 2907, SATHISAMUKA MAJARKHAT, 105605, 3139461, Maintenance of community system, 0, 0, 0, 0, 0, 0, 150000, 150000
2017, ASSAM, 18, BARPETA, 243, BAJALI, 2907, SATHISAMUKA MAJARKHAT, 105605, 3139461, Roads, 0, 0, 0, 0, 0, 0, 1772303, 1772303
2017, ASSAM, 18, BARPETA, 243, BAJALI, 2907, SATHISAMUKA MAJARKHAT, 105605, 3139461, Sanitation, 0, 0, 0, 0, 0, 0, 150000, 150000
2017, ASSAM, 18, BARPETA, 243, BAJALI, 2907, SATHISAMUKA MAJARKHAT, 105605, 3139461, Total, 0, 0, 0, 0, 0, 0, 2153466, 2153466
2017, ASSAM, 18, BARPETA, 243, BAJALI, 2907, DUBI, 105595, 2800684, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 56952, 56952
2017, ASSAM, 18, BARPETA, 243, BAJALI, 2907, DUBI, 105595, 2800684, Drinking water, 0, 0, 0, 0, 0, 0, 62086, 62086
2017, ASSAM, 18, BARPETA, 243, BAJALI, 2907, DUBI, 105595, 2800684, Roads, 0, 0, 0, 0, 0, 0, 1020000, 1020000
2017, ASSAM, 18, BARPETA, 243, BAJALI, 2907, DUBI, 105595, 2800684, Total, 0, 0, 0, 0, 0, 0, 1139038, 1139038
2017, ASSAM, 18, BARPETA, 243, BAJALI, 2907, BAGHMARA, 105660, 3138176, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 104099, 104099
2017, ASSAM, 18, BARPETA, 243, BAJALI, 2907, BAGHMARA, 105660, 3138176, Maintenance of community system, 0, 0, 0, 0, 0, 0, 1942571, 1942571
2017, ASSAM, 18, BARPETA, 243, BAJALI, 2907, BAGHMARA, 105660, 3138176, Roads, 0, 0, 0, 0, 0, 0, 299778, 299778
2017, ASSAM, 18, BARPETA, 243, BAJALI, 2907, BAGHMARA, 105660, 3138176, Rural electrification, 0, 0, 0, 0, 0, 0, 324000, 324000
2017, ASSAM, 18, BARPETA, 243, BAJALI, 2907, BAGHMARA, 105660, 3138176, Total, 0, 0, 0, 0, 0, 0, 2670448, 2670448
2017, ASSAM, 18, BARPETA, 243, BAJALI, 2907, PATACHARKUCHI, 105602, 2865738, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 40762, 40762
2017, ASSAM, 18, BARPETA, 243, BAJALI, 2907, PATACHARKUCHI, 105602, 2865738, Maintenance of community system, 0, 0, 0, 0, 0, 0, 400000, 400000
2017, ASSAM, 18, BARPETA, 243, BAJALI, 2907, PATACHARKUCHI, 105602, 2865738, Roads, 0, 0, 0, 0, 0, 0, 150000, 150000
2017, ASSAM, 18, BARPETA, 243, BAJALI, 2907, PATACHARKUCHI, 105602, 2865738, Sanitation, 0, 0, 0, 0, 0, 0, 224489, 224489
2017, ASSAM, 18, BARPETA, 243, BAJALI, 2907, PATACHARKUCHI, 105602, 2865738, Total, 0, 0, 0, 0, 0, 0, 815251, 815251
2017, ASSAM, 18, BARPETA, 243, BAJALI, 2907, MAGURIA, 105599, 2804577, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 171580, 171580
2017, ASSAM, 18, BARPETA, 243, BAJALI, 2907, MAGURIA, 105599, 2804577, Cultural activities, 0, 0, 0, 0, 0, 0, 400000, 400000
2017, ASSAM, 18, BARPETA, 243, BAJALI, 2907, MAGURIA, 105599, 2804577, Roads, 0, 0, 0, 0, 0, 0, 1884438, 1884438
2017, ASSAM, 18, BARPETA, 243, BAJALI, 2907, MAGURIA, 105599, 2804577, Sanitation, 0, 0, 0, 0, 0, 0, 790500, 790500
2017, ASSAM, 18, BARPETA, 243, BAJALI, 2907, MAGURIA, 105599, 2804577, Women and child development, 0, 0, 0, 0, 0, 0, 185073, 185073
2017, ASSAM, 18, BARPETA, 243, BAJALI, 2907, MAGURIA, 105599, 2804577, Total, 0, 0, 0, 0, 0, 0, 3431591, 3431591
2017, ASSAM, 18, BARPETA, 243, BAJALI, 2907, BARBANG, 105592, 3141488, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 127668, 127668
2017, ASSAM, 18, BARPETA, 243, BAJALI, 2907, BARBANG, 105592, 3141488, Cultural activities, 0, 0, 0, 0, 0, 0, 100000, 100000
2017, ASSAM, 18, BARPETA, 243, BAJALI, 2907, BARBANG, 105592, 3141488, GP Office Infrastructure, 0, 0, 0, 0, 0, 0, 109045, 109045
2017, ASSAM, 18, BARPETA, 243, BAJALI, 2907, BARBANG, 105592, 3141488, Land improvement, 0, 0, 0, 0, 0, 0, 300000, 300000
2017, ASSAM, 18, BARPETA, 243, BAJALI, 2907, BARBANG, 105592, 3141488, Maintenance of community system, 0, 0, 0, 0, 0, 0, 150000, 150000
2017, ASSAM, 18, BARPETA, 243, BAJALI, 2907, BARBANG, 105592, 3141488, Non-conventional energy sources, 0, 0, 0, 0, 0, 0, 150000, 150000
2017, ASSAM, 18, BARPETA, 243, BAJALI, 2907, BARBANG, 105592, 3141488, Roads, 0, 0, 0, 0, 0, 0, 2125680, 2125680
2017, ASSAM, 18, BARPETA, 243, BAJALI, 2907, BARBANG, 105592, 3141488, Rural electrification, 0, 0, 0, 0, 0, 0, 143640, 143640
2017, ASSAM, 18, BARPETA, 243, BAJALI, 2907, BARBANG, 105592, 3141488, Total, 0, 0, 0, 0, 0, 0, 3206033, 3206033
2017, ASSAM, 18, BARPETA, 243, BAJALI, 2907, DUMURIA, 105596, 3146685, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 125413, 125413
2017, ASSAM, 18, BARPETA, 243, BAJALI, 2907, DUMURIA, 105596, 3146685, Maintenance of community system, 0, 0, 0, 0, 0, 0, 2382836, 2382836
2017, ASSAM, 18, BARPETA, 243, BAJALI, 2907, DUMURIA, 105596, 3146685, Total, 0, 0, 0, 0, 0, 0, 2508249, 2508249
2017, ASSAM, 18, BARPETA, 243, BAJALI, 2907, BANDHA SIDHANI, 105661, 3111304, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 148946, 148946
2017, ASSAM, 18, BARPETA, 243, BAJALI, 2907, BANDHA SIDHANI, 105661, 3111304, GP Office Infrastructure, 0, 0, 0, 0, 0, 0, 708706, 708706
2017, ASSAM, 18, BARPETA, 243, BAJALI, 2907, BANDHA SIDHANI, 105661, 3111304, Health & Sanitation, 0, 0, 0, 0, 0, 0, 345698, 345698
2017, ASSAM, 18, BARPETA, 243, BAJALI, 2907, BANDHA SIDHANI, 105661, 3111304, Land improvement, 0, 0, 0, 0, 0, 0, 287000, 287000
2017, ASSAM, 18, BARPETA, 243, BAJALI, 2907, BANDHA SIDHANI, 105661, 3111304, Markets and fairs, 0, 0, 0, 0, 0, 0, 990000, 990000
2017, ASSAM, 18, BARPETA, 243, BAJALI, 2907, BANDHA SIDHANI, 105661, 3111304, Non-conventional energy sources, 0, 0, 0, 0, 0, 0, 660000, 660000
2017, ASSAM, 18, BARPETA, 243, BAJALI, 2907, BANDHA SIDHANI, 105661, 3111304, Roads, 0, 0, 0, 0, 0, 0, 341262, 341262
2017, ASSAM, 18, BARPETA, 243, BAJALI, 2907, BANDHA SIDHANI, 105661, 3111304, Social welfare, 0, 0, 0, 0, 0, 0, 206000, 206000
2017, ASSAM, 18, BARPETA, 243, BAJALI, 2907, BANDHA SIDHANI, 105661, 3111304, Total, 0, 0, 0, 0, 0, 0, 3687612, 3687612
2017, ASSAM, 18, BARPETA, 243, BAJALI, 2907, BAMUNKUCHI, 105591, 3137080, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 144129, 144129
2017, ASSAM, 18, BARPETA, 243, BAJALI, 2907, BAMUNKUCHI, 105591, 3137080, Education, 0, 0, 0, 0, 0, 0, 180000, 180000
2017, ASSAM, 18, BARPETA, 243, BAJALI, 2907, BAMUNKUCHI, 105591, 3137080, Fisheries, 0, 0, 0, 0, 0, 0, 130000, 130000
2017, ASSAM, 18, BARPETA, 243, BAJALI, 2907, BAMUNKUCHI, 105591, 3137080, Land improvement, 0, 0, 0, 0, 0, 0, 550000, 550000
2017, ASSAM, 18, BARPETA, 243, BAJALI, 2907, BAMUNKUCHI, 105591, 3137080, Maintenance of community system, 0, 0, 0, 0, 0, 0, 440000, 440000
2017, ASSAM, 18, BARPETA, 243, BAJALI, 2907, BAMUNKUCHI, 105591, 3137080, Roads, 0, 0, 0, 0, 0, 0, 1294504, 1294504
2017, ASSAM, 18, BARPETA, 243, BAJALI, 2907, BAMUNKUCHI, 105591, 3137080, Women and child development, 0, 0, 0, 0, 0, 0, 840000, 840000
2017, ASSAM, 18, BARPETA, 243, BAJALI, 2907, BAMUNKUCHI, 105591, 3137080, Total, 0, 0, 0, 0, 0, 0, 3578633, 3578633
2017, ASSAM, 18, BARPETA, 243, BAJALI, 2907, NITYANANDA PANBARI, 105601, 3146310, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 111899, 111899
2017, ASSAM, 18, BARPETA, 243, BAJALI, 2907, NITYANANDA PANBARI, 105601, 3146310, GP Office Infrastructure, 0, 0, 0, 0, 0, 0, 185790, 185790
2017, ASSAM, 18, BARPETA, 243, BAJALI, 2907, NITYANANDA PANBARI, 105601, 3146310, Health, 0, 0, 0, 0, 0, 0, 100305, 100305
2017, ASSAM, 18, BARPETA, 243, BAJALI, 2907, NITYANANDA PANBARI, 105601, 3146310, Roads, 0, 0, 0, 0, 0, 0, 2451172, 2451172
2017, ASSAM, 18, BARPETA, 243, BAJALI, 2907, NITYANANDA PANBARI, 105601, 3146310, Total, 0, 0, 0, 0, 0, 0, 2849166, 2849166
2017, ASSAM, 18, BARPETA, 243, BAJALI, 2907, BARBHALUKI BALIPARA, 105593, 3147236, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 101880, 101880
2017, ASSAM, 18, BARPETA, 243, BAJALI, 2907, BARBHALUKI BALIPARA, 105593, 3147236, Cultural activities, 0, 0, 0, 0, 0, 0, 515000, 515000
2017, ASSAM, 18, BARPETA, 243, BAJALI, 2907, BARBHALUKI BALIPARA, 105593, 3147236, Drinking water, 0, 0, 0, 0, 0, 0, 120000, 120000
2017, ASSAM, 18, BARPETA, 243, BAJALI, 2907, BARBHALUKI BALIPARA, 105593, 3147236, GP Office Infrastructure, 0, 0, 0, 0, 0, 0, 153673, 153673
2017, ASSAM, 18, BARPETA, 243, BAJALI, 2907, BARBHALUKI BALIPARA, 105593, 3147236, Maintenance of community system, 0, 0, 0, 0, 0, 0, 40039, 40039
2017, ASSAM, 18, BARPETA, 243, BAJALI, 2907, BARBHALUKI BALIPARA, 105593, 3147236, Rural electrification, 0, 0, 0, 0, 0, 0, 1107000, 1107000
2017, ASSAM, 18, BARPETA, 243, BAJALI, 2907, BARBHALUKI BALIPARA, 105593, 3147236, Total, 0, 0, 0, 0, 0, 0, 2037592, 2037592
2017, ASSAM, 18, BARPETA, 243, BAJALI, 2907, MARIPUR ANANDAPUR, 105600, 3116425, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 141095, 141095
2017, ASSAM, 18, BARPETA, 243, BAJALI, 2907, MARIPUR ANANDAPUR, 105600, 3116425, Land improvement, 0, 0, 0, 0, 0, 0, 57037, 57037
2017, ASSAM, 18, BARPETA, 243, BAJALI, 2907, MARIPUR ANANDAPUR, 105600, 3116425, Maintenance of community system, 0, 0, 0, 0, 0, 0, 2387039, 2387039
