A, B, C, D, E, F, G, H, I, J, K, L, M, N, O, P, Q, R, S
2016, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, AWAN NEAR RAMDAS, 237916, 1244459, Roads, 0, 0, 0, 0, 0, 0, 6669000, 6669000
2016, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, AWAN NEAR RAMDAS, 237916, 1244459, Sanitation, 0, 0, 0, 0, 0, 0, 772503, 772503
2016, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, AWAN NEAR RAMDAS, 237916, 1244459, Total, 0, 0, 0, 0, 0, 0, 7441503, 7441503
2016, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, DHURIAN, 237924, 1253167, Health, 0, 0, 0, 0, 0, 0, 309996, 309996
2016, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, DHURIAN, 237924, 1253167, Roads, 0, 0, 500000, 500000, 0, 0, 0, 0
2016, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, DHURIAN, 237924, 1253167, Total, 0, 0, 500000, 500000, 0, 0, 309996, 309996
2016, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, ABU SAID, 237914, 1246291, Roads, 0, 0, 802858, 802858, 0, 0, 108000, 108000
2016, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, ABU SAID, 237914, 1246291, Sanitation, 0, 0, 0, 0, 0, 0, 289468, 289468
2016, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, ABU SAID, 237914, 1246291, Total, 0, 0, 802858, 802858, 0, 0, 397468, 397468
2016, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, BAGWANPURA, 237917, 1250612, Roads, 0, 0, 500000, 500000, 0, 0, 0, 0
2016, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, BAGWANPURA, 237917, 1250612, Sanitation, 0, 0, 0, 0, 0, 0, 129832, 129832
2016, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, BAGWANPURA, 237917, 1250612, Total, 0, 0, 500000, 500000, 0, 0, 129832, 129832
2016, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, BHOE WALI, 237922, 1228389, Roads, 0, 0, 3373525, 3373525, 0, 0, 142000, 142000
2016, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, BHOE WALI, 237922, 1228389, Sanitation, 0, 0, 0, 0, 0, 0, 436971, 436971
2016, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, BHOE WALI, 237922, 1228389, Total, 0, 0, 3373525, 3373525, 0, 0, 578971, 578971
2016, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, BARLAS, 237928, 1249278, Health, 0, 0, 0, 0, 0, 0, 100000, 100000
2016, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, BARLAS, 237928, 1249278, Roads, 0, 0, 200000, 200000, 0, 0, 1510000, 1510000
2016, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, BARLAS, 237928, 1249278, Total, 0, 0, 200000, 200000, 0, 0, 1610000, 1610000
2016, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, BHUREY GILL, 237926, 1243361, Roads, 0, 0, 300000, 300000, 0, 0, 135600, 135600
2016, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, BHUREY GILL, 237926, 1243361, Sanitation, 0, 0, 0, 0, 0, 0, 343083, 343083
2016, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, BHUREY GILL, 237926, 1243361, Total, 0, 0, 300000, 300000, 0, 0, 478683, 478683
2016, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, DINEWALI, 237925, 1244487, Roads, 0, 0, 412500, 412500, 0, 0, 0, 0
2016, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, DINEWALI, 237925, 1244487, Sanitation, 0, 0, 0, 0, 0, 0, 113522, 113522
2016, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, DINEWALI, 237925, 1244487, Total, 0, 0, 412500, 412500, 0, 0, 113522, 113522
2016, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, BHAKHA HARI SINGH, 237921, 1243557, Roads, 0, 0, 937524, 937524, 0, 0, 1800, 1800
2016, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, BHAKHA HARI SINGH, 237921, 1243557, Sanitation, 0, 0, 0, 0, 0, 0, 199356, 199356
2016, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, BHAKHA HARI SINGH, 237921, 1243557, Total, 0, 0, 937524, 937524, 0, 0, 201156, 201156
2016, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, BAL BAWA, 237918, 1229483, Health, 0, 0, 0, 0, 0, 0, 245000, 245000
2016, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, BAL BAWA, 237918, 1229483, Roads, 0, 0, 2052000, 2052000, 0, 0, 241000, 241000
2016, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, BAL BAWA, 237918, 1229483, Total, 0, 0, 2052000, 2052000, 0, 0, 486000, 486000
2016, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, BALHARWAL, 237919, 1245481, Roads, 0, 0, 3244372, 3244372, 0, 0, 0, 0
2016, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, BALHARWAL, 237919, 1245481, Sanitation, 0, 0, 0, 0, 0, 0, 229813, 229813
2016, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, BALHARWAL, 237919, 1245481, Total, 0, 0, 3244372, 3244372, 0, 0, 229813, 229813
2016, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, BIKRUAR, 237929, 1244226, Health, 0, 0, 0, 0, 0, 0, 2000, 2000
2016, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, BIKRUAR, 237929, 1244226, Roads, 0, 0, 500000, 500000, 0, 0, 0, 0
2016, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, BIKRUAR, 237929, 1244226, Sanitation, 0, 0, 0, 0, 0, 0, 100000, 100000
2016, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, BIKRUAR, 237929, 1244226, Total, 0, 0, 500000, 500000, 0, 0, 102000, 102000
2016, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, BOHARWALA, 237927, 1246037, Roads, 0, 0, 499800, 499800, 0, 0, 0, 0
2016, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, BOHARWALA, 237927, 1246037, Sanitation, 0, 0, 0, 0, 0, 0, 541844, 541844
2016, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, BOHARWALA, 237927, 1246037, Total, 0, 0, 499800, 499800, 0, 0, 541844, 541844
2016, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, ALIWAL, 237915, 1243416, Roads, 0, 0, 1851290, 1851290, 0, 0, 0, 0
2016, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, ALIWAL, 237915, 1243416, Sanitation, 0, 0, 0, 0, 0, 0, 202880, 202880
2016, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, ALIWAL, 237915, 1243416, Total, 0, 0, 1851290, 1851290, 0, 0, 202880, 202880
2016, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, BATH, 237920, 1233133, Roads, 0, 0, 1489000, 1489000, 0, 0, 0, 0
2016, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, BATH, 237920, 1233133, Sanitation, 0, 0, 0, 0, 0, 0, 565500, 565500
2016, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, BATH, 237920, 1233133, Total, 0, 0, 1489000, 1489000, 0, 0, 565500, 565500
2016, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, BAL LABE DARIA, 237930, 1250355, Roads, 0, 0, 1922640, 1922640, 0, 0, 0, 0
2016, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, BAL LABE DARIA, 237930, 1250355, Sanitation, 0, 0, 0, 0, 0, 0, 189791, 189791
2016, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, BAL LABE DARIA, 237930, 1250355, Total, 0, 0, 1922640, 1922640, 0, 0, 189791, 189791
2016, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, CHAK BALA, 237932, 1230279, Health, 0, 0, 0, 0, 0, 0, 320681, 320681
2016, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, CHAK BALA, 237932, 1230279, Roads, 0, 0, 1291722, 1291722, 0, 0, 30200, 30200
2016, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, CHAK BALA, 237932, 1230279, Total, 0, 0, 1291722, 1291722, 0, 0, 350881, 350881
2016, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, FATEHWAL, 237948, 1229670, Poverty allevation programme, 0, 0, 0, 0, 0, 0, 126000, 126000
2016, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, FATEHWAL, 237948, 1229670, Roads, 0, 0, 1610293, 1610293, 0, 0, 0, 0
2016, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, FATEHWAL, 237948, 1229670, Sanitation, 0, 0, 0, 0, 0, 0, 168395, 168395
2016, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, FATEHWAL, 237948, 1229670, Total, 0, 0, 1610293, 1610293, 0, 0, 294395, 294395
2016, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, CHAK DOGRAN, 237931, 1228726, Roads, 0, 0, 351500, 351500, 0, 0, 150000, 150000
2016, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, CHAK DOGRAN, 237931, 1228726, Sanitation, 0, 0, 0, 0, 0, 0, 105280, 105280
2016, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, CHAK DOGRAN, 237931, 1228726, Total, 0, 0, 351500, 351500, 0, 0, 255280, 255280
2016, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, CHAHARPUR, 237934, 1244425, Roads, 0, 0, 1600000, 1600000, 0, 0, 585000, 585000
2016, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, CHAHARPUR, 237934, 1244425, Sanitation, 0, 0, 0, 0, 0, 0, 312122, 312122
2016, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, CHAHARPUR, 237934, 1244425, Total, 0, 0, 1600000, 1600000, 0, 0, 897122, 897122
2016, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, DIAL BHARANG, 237941, 1249309, Roads, 0, 0, 501700, 501700, 0, 0, 190000, 190000
2016, PUNJAB, 3, AMRITSAR, 27, AJNALA, 797, DIAL BHARANG, 237941, 1249309, Sanitation, 0, 0, 0, 0, 0, 0, 327980, 327980
