year, state, state_id, district_panchayat, district_panchayat_id, block_panchayat, block_panchayat_id, village_panchayat, village_panchayat_id, village_panchayat_budget_id, category, sctied, sttied, generaltied, totaltied, scuntied, stuntied, generaluntied, totaluntied
2019, KERALA, 32, ALAPPUZHA, 509, AMBALAPPUZHA, 6260, AMBALAPPUZHA ( NORTH ), 220968, 2138282, Drinking water, 0, 0, 0, 0, 0, 0, 1000000, 1000000
2019, KERALA, 32, ALAPPUZHA, 509, AMBALAPPUZHA, 6260, AMBALAPPUZHA ( NORTH ), 220968, 2138282, Roads, 0, 0, 0, 0, 0, 0, 6021500, 6021500
2019, KERALA, 32, ALAPPUZHA, 509, AMBALAPPUZHA, 6260, AMBALAPPUZHA ( NORTH ), 220968, 2138282, Rural electrification, 0, 0, 0, 0, 0, 0, 603638, 603638
2019, KERALA, 32, ALAPPUZHA, 509, AMBALAPPUZHA, 6260, AMBALAPPUZHA ( NORTH ), 220968, 2138282, Sanitation, 0, 0, 0, 0, 0, 0, 1527000, 1527000
2019, KERALA, 32, ALAPPUZHA, 509, AMBALAPPUZHA, 6260, AMBALAPPUZHA ( NORTH ), 220968, 2138282, Total, 0, 0, 0, 0, 0, 0, 9152138, 9152138
2019, KERALA, 32, ALAPPUZHA, 509, AMBALAPPUZHA, 6260, AMBALAPPUZHA(SOUTH), 220969, 2138228, Drinking water, 0, 0, 0, 0, 0, 0, 1250000, 1250000
2019, KERALA, 32, ALAPPUZHA, 509, AMBALAPPUZHA, 6260, AMBALAPPUZHA(SOUTH), 220969, 2138228, Roads, 0, 0, 0, 0, 0, 0, 3317500, 3317500
2019, KERALA, 32, ALAPPUZHA, 509, AMBALAPPUZHA, 6260, AMBALAPPUZHA(SOUTH), 220969, 2138228, Rural electrification, 0, 0, 0, 0, 0, 0, 1950500, 1950500
2019, KERALA, 32, ALAPPUZHA, 509, AMBALAPPUZHA, 6260, AMBALAPPUZHA(SOUTH), 220969, 2138228, Social welfare, 0, 0, 0, 0, 0, 0, 150000, 150000
2019, KERALA, 32, ALAPPUZHA, 509, AMBALAPPUZHA, 6260, AMBALAPPUZHA(SOUTH), 220969, 2138228, Total, 0, 0, 0, 0, 0, 0, 6668000, 6668000
2019, KERALA, 32, ALAPPUZHA, 509, AMBALAPPUZHA, 6260, PUNNAPRA (NORTH), 220970, 2138284, Drinking water, 0, 0, 0, 0, 0, 0, 600000, 600000
2019, KERALA, 32, ALAPPUZHA, 509, AMBALAPPUZHA, 6260, PUNNAPRA (NORTH), 220970, 2138284, Roads, 0, 0, 0, 0, 0, 0, 4880000, 4880000
2019, KERALA, 32, ALAPPUZHA, 509, AMBALAPPUZHA, 6260, PUNNAPRA (NORTH), 220970, 2138284, Rural electrification, 0, 0, 0, 0, 0, 0, 1602000, 1602000
2019, KERALA, 32, ALAPPUZHA, 509, AMBALAPPUZHA, 6260, PUNNAPRA (NORTH), 220970, 2138284, Sanitation, 0, 0, 0, 0, 0, 0, 640000, 640000
2019, KERALA, 32, ALAPPUZHA, 509, AMBALAPPUZHA, 6260, PUNNAPRA (NORTH), 220970, 2138284, Total, 0, 0, 0, 0, 0, 0, 7722000, 7722000
