A, B, C, D, E, F, G, H, I, J, K, L, M, N, O, P, Q, R, S
2016, HIMACHAL PRADESH, 2, BILASPUR, 15, BILASPUR SADAR, 722, BARMANA, 7529, 1138245, Drinking water, 0, 0, 0, 0, 0, 0, 80000, 80000
2016, HIMACHAL PRADESH, 2, BILASPUR, 15, BILASPUR SADAR, 722, BARMANA, 7529, 1138245, Health, 0, 0, 0, 0, 0, 0, 173000, 173000
2016, HIMACHAL PRADESH, 2, BILASPUR, 15, BILASPUR SADAR, 722, BARMANA, 7529, 1138245, Roads, 0, 0, 0, 0, 0, 0, 250000, 250000
2016, HIMACHAL PRADESH, 2, BILASPUR, 15, BILASPUR SADAR, 722, BARMANA, 7529, 1138245, Sanitation, 0, 0, 0, 0, 0, 0, 1957000, 1957000
2016, HIMACHAL PRADESH, 2, BILASPUR, 15, BILASPUR SADAR, 722, BARMANA, 7529, 1138245, Total, 0, 0, 0, 0, 0, 0, 2460000, 2460000
2016, HIMACHAL PRADESH, 2, BILASPUR, 15, BILASPUR SADAR, 722, CHHAKOH, 7533, 1138360, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 27000, 27000
2016, HIMACHAL PRADESH, 2, BILASPUR, 15, BILASPUR SADAR, 722, CHHAKOH, 7533, 1138360, Drinking water, 0, 0, 0, 0, 0, 0, 410000, 410000
2016, HIMACHAL PRADESH, 2, BILASPUR, 15, BILASPUR SADAR, 722, CHHAKOH, 7533, 1138360, Roads, 0, 0, 0, 0, 0, 0, 204000, 204000
2016, HIMACHAL PRADESH, 2, BILASPUR, 15, BILASPUR SADAR, 722, CHHAKOH, 7533, 1138360, Rural electrification, 0, 0, 0, 0, 0, 0, 344000, 344000
2016, HIMACHAL PRADESH, 2, BILASPUR, 15, BILASPUR SADAR, 722, CHHAKOH, 7533, 1138360, Sanitation, 0, 0, 0, 0, 0, 0, 510000, 510000
2016, HIMACHAL PRADESH, 2, BILASPUR, 15, BILASPUR SADAR, 722, CHHAKOH, 7533, 1138360, Total, 0, 0, 0, 0, 0, 0, 1495000, 1495000
2016, HIMACHAL PRADESH, 2, BILASPUR, 15, BILASPUR SADAR, 722, NICHLI  BHATER, 7531, 1140244, Drinking water, 0, 0, 0, 0, 0, 0, 290000, 290000
2016, HIMACHAL PRADESH, 2, BILASPUR, 15, BILASPUR SADAR, 722, NICHLI  BHATER, 7531, 1140244, Roads, 0, 0, 0, 0, 0, 0, 200000, 200000
2016, HIMACHAL PRADESH, 2, BILASPUR, 15, BILASPUR SADAR, 722, NICHLI  BHATER, 7531, 1140244, Sanitation, 0, 0, 0, 0, 0, 0, 1130000, 1130000
2016, HIMACHAL PRADESH, 2, BILASPUR, 15, BILASPUR SADAR, 722, NICHLI  BHATER, 7531, 1140244, Total, 0, 0, 0, 0, 0, 0, 1620000, 1620000
2016, HIMACHAL PRADESH, 2, BILASPUR, 15, BILASPUR SADAR, 722, BAMTA, 7526, 1247512, Drinking water, 0, 0, 0, 0, 0, 0, 200000, 200000
2016, HIMACHAL PRADESH, 2, BILASPUR, 15, BILASPUR SADAR, 722, BAMTA, 7526, 1247512, Roads, 0, 0, 0, 0, 0, 0, 935000, 935000
2016, HIMACHAL PRADESH, 2, BILASPUR, 15, BILASPUR SADAR, 722, BAMTA, 7526, 1247512, Sanitation, 0, 0, 0, 0, 0, 0, 1320000, 1320000
