A, B, C, D, E, F, G, H, I, J, K, L, M, N, O, P, Q, R, S
2020, HIMACHAL PRADESH, 2, BILASPUR, 15, BILASPUR SADAR, 722, BANDLA, 7528, 2644284, Roads, 0, 0, 0, 0, 0, 0, 861396, 861396
2020, HIMACHAL PRADESH, 2, BILASPUR, 15, BILASPUR SADAR, 722, BANDLA, 7528, 2644284, Sanitation, 0, 0, 861396, 861396, 0, 0, 0, 0
2020, HIMACHAL PRADESH, 2, BILASPUR, 15, BILASPUR SADAR, 722, BANDLA, 7528, 2644284, Total, 0, 0, 861396, 861396, 0, 0, 861396, 861396
2020, HIMACHAL PRADESH, 2, BILASPUR, 15, BILASPUR SADAR, 722, BAMTA, 7526, 2616843, Animal husbandry, 0, 0, 0, 0, 0, 0, 1120000, 1120000
2020, HIMACHAL PRADESH, 2, BILASPUR, 15, BILASPUR SADAR, 722, BAMTA, 7526, 2616843, Drinking water, 250000, 0, 550000, 800000, 0, 0, 0, 0
2020, HIMACHAL PRADESH, 2, BILASPUR, 15, BILASPUR SADAR, 722, BAMTA, 7526, 2616843, Land improvement, 0, 0, 0, 0, 0, 0, 1660000, 1660000
2020, HIMACHAL PRADESH, 2, BILASPUR, 15, BILASPUR SADAR, 722, BAMTA, 7526, 2616843, Others, 0, 0, 0, 0, 0, 0, 444645, 444645
2020, HIMACHAL PRADESH, 2, BILASPUR, 15, BILASPUR SADAR, 722, BAMTA, 7526, 2616843, Roads, 0, 0, 0, 0, 150000, 0, 3600000, 3750000
2020, HIMACHAL PRADESH, 2, BILASPUR, 15, BILASPUR SADAR, 722, BAMTA, 7526, 2616843, Sanitation, 80000, 0, 814645, 894645, 0, 0, 99000, 99000
2020, HIMACHAL PRADESH, 2, BILASPUR, 15, BILASPUR SADAR, 722, BAMTA, 7526, 2616843, Water Conservation, 0, 0, 0, 0, 0, 0, 500000, 500000
2020, HIMACHAL PRADESH, 2, BILASPUR, 15, BILASPUR SADAR, 722, BAMTA, 7526, 2616843, Total, 330000, 0, 1364645, 1694645, 150000, 0, 7423645, 7573645
2020, HIMACHAL PRADESH, 2, BILASPUR, 15, BILASPUR SADAR, 722, DOBHA, 7541, 2632107, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 140192, 140192
2020, HIMACHAL PRADESH, 2, BILASPUR, 15, BILASPUR SADAR, 722, DOBHA, 7541, 2632107, Drinking water, 0, 0, 665000, 665000, 0, 0, 0, 0
2020, HIMACHAL PRADESH, 2, BILASPUR, 15, BILASPUR SADAR, 722, DOBHA, 7541, 2632107, Roads, 0, 0, 0, 0, 0, 0, 644808, 644808
2020, HIMACHAL PRADESH, 2, BILASPUR, 15, BILASPUR SADAR, 722, DOBHA, 7541, 2632107, Sanitation, 0, 0, 120000, 120000, 0, 0, 0, 0
2020, HIMACHAL PRADESH, 2, BILASPUR, 15, BILASPUR SADAR, 722, DOBHA, 7541, 2632107, Total, 0, 0, 785000, 785000, 0, 0, 785000, 785000
2020, HIMACHAL PRADESH, 2, BILASPUR, 15, BILASPUR SADAR, 722, CHHAROL, 7534, 2622596, Animal husbandry, 0, 0, 0, 0, 35000, 0, 210000, 245000
2020, HIMACHAL PRADESH, 2, BILASPUR, 15, BILASPUR SADAR, 722, CHHAROL, 7534, 2622596, Drinking water, 0, 0, 240000, 240000, 0, 0, 0, 0
2020, HIMACHAL PRADESH, 2, BILASPUR, 15, BILASPUR SADAR, 722, CHHAROL, 7534, 2622596, Land improvement, 0, 0, 0, 0, 1100000, 0, 5746397, 6846397
2020, HIMACHAL PRADESH, 2, BILASPUR, 15, BILASPUR SADAR, 722, CHHAROL, 7534, 2622596, Maintenance of community system, 0, 0, 0, 0, 0, 0, 440000, 440000
2020, HIMACHAL PRADESH, 2, BILASPUR, 15, BILASPUR SADAR, 722, CHHAROL, 7534, 2622596, Poverty allevation programme, 0, 0, 0, 0, 0, 0, 370000, 370000
2020, HIMACHAL PRADESH, 2, BILASPUR, 15, BILASPUR SADAR, 722, CHHAROL, 7534, 2622596, Roads, 0, 0, 0, 0, 0, 0, 3195000, 3195000
2020, HIMACHAL PRADESH, 2, BILASPUR, 15, BILASPUR SADAR, 722, CHHAROL, 7534, 2622596, Sanitation, 0, 0, 441397, 441397, 100000, 0, 2100000, 2200000
2020, HIMACHAL PRADESH, 2, BILASPUR, 15, BILASPUR SADAR, 722, CHHAROL, 7534, 2622596, Social forestry and farm forestry, 0, 0, 0, 0, 0, 0, 100000, 100000
2020, HIMACHAL PRADESH, 2, BILASPUR, 15, BILASPUR SADAR, 722, CHHAROL, 7534, 2622596, Water Conservation, 0, 0, 0, 0, 0, 0, 100000, 100000
2020, HIMACHAL PRADESH, 2, BILASPUR, 15, BILASPUR SADAR, 722, CHHAROL, 7534, 2622596, Total, 0, 0, 681397, 681397, 1235000, 0, 12261397, 13496397
2020, HIMACHAL PRADESH, 2, BILASPUR, 15, BILASPUR SADAR, 722, DEOTH, 7537, 2571704, Land improvement, 0, 0, 0, 0, 0, 0, 600000, 600000
2020, HIMACHAL PRADESH, 2, BILASPUR, 15, BILASPUR SADAR, 722, DEOTH, 7537, 2571704, Roads, 0, 0, 0, 0, 0, 0, 900000, 900000
2020, HIMACHAL PRADESH, 2, BILASPUR, 15, BILASPUR SADAR, 722, DEOTH, 7537, 2571704, Water Conservation, 0, 0, 0, 0, 0, 0, 400000, 400000
2020, HIMACHAL PRADESH, 2, BILASPUR, 15, BILASPUR SADAR, 722, DEOTH, 7537, 2571704, Total, 0, 0, 0, 0, 0, 0, 1900000, 1900000
2020, HIMACHAL PRADESH, 2, BILASPUR, 15, BILASPUR SADAR, 722, NICHLI BHATER, 7531, 2572361, Agriculture, 0, 0, 0, 0, 200000, 0, 1600000, 1800000
2020, HIMACHAL PRADESH, 2, BILASPUR, 15, BILASPUR SADAR, 722, NICHLI BHATER, 7531, 2572361, Animal husbandry, 0, 0, 0, 0, 0, 0, 700000, 700000
2020, HIMACHAL PRADESH, 2, BILASPUR, 15, BILASPUR SADAR, 722, NICHLI BHATER, 7531, 2572361, Drinking water, 0, 0, 200000, 200000, 0, 0, 0, 0
2020, HIMACHAL PRADESH, 2, BILASPUR, 15, BILASPUR SADAR, 722, NICHLI BHATER, 7531, 2572361, Land improvement, 0, 0, 0, 0, 170000, 0, 1390000, 1560000
2020, HIMACHAL PRADESH, 2, BILASPUR, 15, BILASPUR SADAR, 722, NICHLI BHATER, 7531, 2572361, Maintenance of community system, 0, 0, 0, 0, 0, 0, 500000, 500000
2020, HIMACHAL PRADESH, 2, BILASPUR, 15, BILASPUR SADAR, 722, NICHLI BHATER, 7531, 2572361, Roads, 0, 0, 0, 0, 400000, 0, 1246049, 1646049
2020, HIMACHAL PRADESH, 2, BILASPUR, 15, BILASPUR SADAR, 722, NICHLI BHATER, 7531, 2572361, Rural housing, 0, 0, 0, 0, 0, 0, 123025, 123025
2020, HIMACHAL PRADESH, 2, BILASPUR, 15, BILASPUR SADAR, 722, NICHLI BHATER, 7531, 2572361, Sanitation, 0, 0, 946049, 946049, 24000, 0, 48000, 72000
2020, HIMACHAL PRADESH, 2, BILASPUR, 15, BILASPUR SADAR, 722, NICHLI BHATER, 7531, 2572361, Total, 0, 0, 1146049, 1146049, 794000, 0, 5607074, 6401074
2020, HIMACHAL PRADESH, 2, BILASPUR, 15, BILASPUR SADAR, 722, BINAULA, 7527, 2632192, Agriculture, 0, 0, 0, 0, 300000, 0, 200000, 500000
2020, HIMACHAL PRADESH, 2, BILASPUR, 15, BILASPUR SADAR, 722, BINAULA, 7527, 2632192, Animal husbandry, 0, 0, 0, 0, 0, 0, 455000, 455000
2020, HIMACHAL PRADESH, 2, BILASPUR, 15, BILASPUR SADAR, 722, BINAULA, 7527, 2632192, Drinking water, 0, 0, 104828, 104828, 0, 0, 0, 0
2020, HIMACHAL PRADESH, 2, BILASPUR, 15, BILASPUR SADAR, 722, BINAULA, 7527, 2632192, Education, 0, 0, 0, 0, 0, 0, 375000, 375000
2020, HIMACHAL PRADESH, 2, BILASPUR, 15, BILASPUR SADAR, 722, BINAULA, 7527, 2632192, Land improvement, 0, 0, 0, 0, 200000, 0, 1300000, 1500000
2020, HIMACHAL PRADESH, 2, BILASPUR, 15, BILASPUR SADAR, 722, BINAULA, 7527, 2632192, Roads, 0, 0, 0, 0, 1500000, 0, 6579827, 8079827
2020, HIMACHAL PRADESH, 2, BILASPUR, 15, BILASPUR SADAR, 722, BINAULA, 7527, 2632192, Rural housing, 0, 0, 0, 0, 35000, 0, 345000, 380000
2020, HIMACHAL PRADESH, 2, BILASPUR, 15, BILASPUR SADAR, 722, BINAULA, 7527, 2632192, Sanitation, 0, 0, 950000, 950000, 0, 0, 112000, 112000
