A, B, C, D, E, F, G, H, I, J, K, L, M, N, O, P, Q, R, S
2017, BIHAR, 10, ARARIA, 179, ARARIA, 2206, ARARIA BASTI, 93638, 1995695, Roads, 0, 0, 0, 0, 0, 0, 587100, 587100
2017, BIHAR, 10, ARARIA, 179, ARARIA, 2206, ARARIA BASTI, 93638, 1995695, Total, 0, 0, 0, 0, 0, 0, 587100, 587100
2017, BIHAR, 10, ARARIA, 179, ARARIA, 2206, BANSBARI, 93640, 1935059, Roads, 0, 0, 0, 0, 0, 0, 1121000, 1121000
2017, BIHAR, 10, ARARIA, 179, ARARIA, 2206, BANSBARI, 93640, 1935059, Total, 0, 0, 0, 0, 0, 0, 1121000, 1121000
2017, BIHAR, 10, ARARIA, 179, ARARIA, 2206, BELWA, 93643, 2003130, Cultural activities, 0, 0, 0, 0, 0, 0, 258400, 258400
2017, BIHAR, 10, ARARIA, 179, ARARIA, 2206, BELWA, 93643, 2003130, Roads, 0, 0, 0, 0, 0, 0, 1597646, 1597646
2017, BIHAR, 10, ARARIA, 179, ARARIA, 2206, BELWA, 93643, 2003130, Rural electrification, 0, 0, 0, 0, 0, 0, 472871, 472871
2017, BIHAR, 10, ARARIA, 179, ARARIA, 2206, BELWA, 93643, 2003130, Total, 0, 0, 0, 0, 0, 0, 2328917, 2328917
2017, BIHAR, 10, ARARIA, 179, ARARIA, 2206, BOCHI, 93644, 1935334, Roads, 0, 0, 0, 0, 0, 0, 851300, 851300
2017, BIHAR, 10, ARARIA, 179, ARARIA, 2206, BOCHI, 93644, 1935334, Total, 0, 0, 0, 0, 0, 0, 851300, 851300
2017, BIHAR, 10, ARARIA, 179, ARARIA, 2206, BASANTPUR, 93641, 1934583, Roads, 0, 0, 0, 0, 0, 0, 2882000, 2882000
2017, BIHAR, 10, ARARIA, 179, ARARIA, 2206, BASANTPUR, 93641, 1934583, Total, 0, 0, 0, 0, 0, 0, 2882000, 2882000
2017, BIHAR, 10, ARARIA, 179, ARARIA, 2206, CHATAR, 93646, 1986477, Roads, 0, 0, 0, 0, 0, 0, 7029656, 7029656
2017, BIHAR, 10, ARARIA, 179, ARARIA, 2206, CHATAR, 93646, 1986477, Total, 0, 0, 0, 0, 0, 0, 7029656, 7029656
2017, BIHAR, 10, ARARIA, 179, ARARIA, 2206, BATURBARI, 93642, 1935801, Roads, 0, 0, 0, 0, 0, 0, 1395800, 1395800
2017, BIHAR, 10, ARARIA, 179, ARARIA, 2206, BATURBARI, 93642, 1935801, Total, 0, 0, 0, 0, 0, 0, 1395800, 1395800
