A, B, C, D, E, F, G, H, I, J, K, L, M, N, O, P, Q, R, S
2019, BIHAR, 10, ARARIA, 179, ARARIA, 2206, ARARIA BASTI, 93638, 2164095, Roads, 0, 0, 0, 0, 0, 0, 9815000, 9815000
2019, BIHAR, 10, ARARIA, 179, ARARIA, 2206, ARARIA BASTI, 93638, 2164095, Total, 0, 0, 0, 0, 0, 0, 9815000, 9815000
2019, BIHAR, 10, ARARIA, 179, ARARIA, 2206, BANGAMA, 93639, 2190742, Roads, 0, 0, 0, 0, 0, 0, 8350000, 8350000
2019, BIHAR, 10, ARARIA, 179, ARARIA, 2206, BANGAMA, 93639, 2190742, Total, 0, 0, 0, 0, 0, 0, 8350000, 8350000
2019, BIHAR, 10, ARARIA, 179, ARARIA, 2206, CHIKANI, 93647, 2191497, GP Office Infrastructure, 0, 0, 0, 0, 0, 0, 800000, 800000
2019, BIHAR, 10, ARARIA, 179, ARARIA, 2206, CHIKANI, 93647, 2191497, Roads, 0, 0, 0, 0, 0, 0, 6800000, 6800000
2019, BIHAR, 10, ARARIA, 179, ARARIA, 2206, CHIKANI, 93647, 2191497, Sanitation, 0, 0, 0, 0, 0, 0, 210000, 210000
2019, BIHAR, 10, ARARIA, 179, ARARIA, 2206, CHIKANI, 93647, 2191497, Social welfare, 0, 0, 0, 0, 0, 0, 350000, 350000
2019, BIHAR, 10, ARARIA, 179, ARARIA, 2206, CHIKANI, 93647, 2191497, Total, 0, 0, 0, 0, 0, 0, 8160000, 8160000
2019, BIHAR, 10, ARARIA, 179, ARARIA, 2206, BATURBARI, 93642, 2151610, Roads, 0, 0, 0, 0, 0, 0, 11650000, 11650000
2019, BIHAR, 10, ARARIA, 179, ARARIA, 2206, BATURBARI, 93642, 2151610, Total, 0, 0, 0, 0, 0, 0, 11650000, 11650000
2019, BIHAR, 10, ARARIA, 179, ARARIA, 2206, GAINRHA, 93649, 2136225, Roads, 0, 0, 0, 0, 0, 0, 10361400, 10361400
2019, BIHAR, 10, ARARIA, 179, ARARIA, 2206, GAINRHA, 93649, 2136225, Total, 0, 0, 0, 0, 0, 0, 10361400, 10361400
2019, BIHAR, 10, ARARIA, 179, ARARIA, 2206, HAYATPUR, 93652, 2196177, Roads, 0, 0, 0, 0, 0, 0, 9000000, 9000000
2019, BIHAR, 10, ARARIA, 179, ARARIA, 2206, HAYATPUR, 93652, 2196177, Total, 0, 0, 0, 0, 0, 0, 9000000, 9000000
2019, BIHAR, 10, ARARIA, 179, ARARIA, 2206, BELWA, 93643, 2173856, Roads, 0, 0, 0, 0, 0, 0, 11637500, 11637500
2019, BIHAR, 10, ARARIA, 179, ARARIA, 2206, BELWA, 93643, 2173856, Total, 0, 0, 0, 0, 0, 0, 11637500, 11637500
2019, BIHAR, 10, ARARIA, 179, ARARIA, 2206, CHATAR, 93646, 2146670, Roads, 0, 0, 0, 0, 0, 0, 8268717, 8268717
2019, BIHAR, 10, ARARIA, 179, ARARIA, 2206, CHATAR, 93646, 2146670, Total, 0, 0, 0, 0, 0, 0, 8268717, 8268717
2019, BIHAR, 10, ARARIA, 179, ARARIA, 2206, BANSBARI, 93640, 2171828, Roads, 0, 0, 0, 0, 0, 0, 8750000, 8750000
2019, BIHAR, 10, ARARIA, 179, ARARIA, 2206, BANSBARI, 93640, 2171828, Total, 0, 0, 0, 0, 0, 0, 8750000, 8750000
2019, BIHAR, 10, ARARIA, 179, ARARIA, 2206, BOCHI, 93644, 2163921, Roads, 0, 0, 0, 0, 0, 0, 5800000, 5800000
2019, BIHAR, 10, ARARIA, 179, ARARIA, 2206, BOCHI, 93644, 2163921, Total, 0, 0, 0, 0, 0, 0, 5800000, 5800000
2019, BIHAR, 10, ARARIA, 179, ARARIA, 2206, CHANDRADEI, 93645, 2184072, Maintenance of community system, 0, 0, 0, 0, 0, 0, 300000, 300000
2019, BIHAR, 10, ARARIA, 179, ARARIA, 2206, CHANDRADEI, 93645, 2184072, Roads, 0, 0, 0, 0, 0, 0, 2900000, 2900000
2019, BIHAR, 10, ARARIA, 179, ARARIA, 2206, CHANDRADEI, 93645, 2184072, Rural electrification, 0, 0, 0, 0, 0, 0, 300000, 300000
2019, BIHAR, 10, ARARIA, 179, ARARIA, 2206, CHANDRADEI, 93645, 2184072, Social welfare, 0, 0, 0, 0, 0, 0, 1550000, 1550000
2019, BIHAR, 10, ARARIA, 179, ARARIA, 2206, CHANDRADEI, 93645, 2184072, Total, 0, 0, 0, 0, 0, 0, 5050000, 5050000
2019, BIHAR, 10, ARARIA, 179, ARARIA, 2206, DIYARI, 93648, 2134137, Roads, 0, 0, 0, 0, 0, 0, 6500000, 6500000
2019, BIHAR, 10, ARARIA, 179, ARARIA, 2206, DIYARI, 93648, 2134137, Total, 0, 0, 0, 0, 0, 0, 6500000, 6500000
2019, BIHAR, 10, ARARIA, 179, ARARIA, 2206, HARIA, 93651, 2193650, Roads, 0, 0, 0, 0, 0, 0, 8550000, 8550000
2019, BIHAR, 10, ARARIA, 179, ARARIA, 2206, HARIA, 93651, 2193650, Total, 0, 0, 0, 0, 0, 0, 8550000, 8550000
2019, BIHAR, 10, ARARIA, 179, ARARIA, 2206, GAIYARI, 93650, 2173010, Roads, 0, 0, 0, 0, 0, 0, 5300000, 5300000
2019, BIHAR, 10, ARARIA, 179, ARARIA, 2206, GAIYARI, 93650, 2173010, Sanitation, 0, 0, 0, 0, 0, 0, 4250000, 4250000
2019, BIHAR, 10, ARARIA, 179, ARARIA, 2206, GAIYARI, 93650, 2173010, Social welfare, 0, 0, 0, 0, 0, 0, 300000, 300000
2019, BIHAR, 10, ARARIA, 179, ARARIA, 2206, GAIYARI, 93650, 2173010, Total, 0, 0, 0, 0, 0, 0, 9850000, 9850000
2019, BIHAR, 10, ARARIA, 179, ARARIA, 2206, BASANTPUR, 93641, 2181963, Roads, 0, 0, 0, 0, 0, 0, 9500000, 9500000
2019, BIHAR, 10, ARARIA, 179, ARARIA, 2206, BASANTPUR, 93641, 2181963, Total, 0, 0, 0, 0, 0, 0, 9500000, 9500000
2019, BIHAR, 10, ARARIA, 179, ARARIA, 2206, JHAMTA, 93654, 2174065, Roads, 0, 0, 0, 0, 0, 0, 7300000, 7300000
2019, BIHAR, 10, ARARIA, 179, ARARIA, 2206, JHAMTA, 93654, 2174065, Sanitation, 0, 0, 0, 0, 0, 0, 600000, 600000
2019, BIHAR, 10, ARARIA, 179, ARARIA, 2206, JHAMTA, 93654, 2174065, Total, 0, 0, 0, 0, 0, 0, 7900000, 7900000
2019, BIHAR, 10, ARARIA, 179, ARARIA, 2206, JAMUA, 93653, 2148950, Roads, 0, 0, 0, 0, 0, 0, 7050000, 7050000
2019, BIHAR, 10, ARARIA, 179, ARARIA, 2206, JAMUA, 93653, 2148950, Rural electrification, 0, 0, 0, 0, 0, 0, 750000, 750000
2019, BIHAR, 10, ARARIA, 179, ARARIA, 2206, JAMUA, 93653, 2148950, Total, 0, 0, 0, 0, 0, 0, 7800000, 7800000
2019, BIHAR, 10, ARARIA, 179, ARARIA, 2206, MADANPUR EAST, 93658, 2135743, Maintenance of community system, 0, 0, 0, 0, 0, 0, 1500000, 1500000
2019, BIHAR, 10, ARARIA, 179, ARARIA, 2206, MADANPUR EAST, 93658, 2135743, Roads, 0, 0, 0, 0, 0, 0, 5380000, 5380000
2019, BIHAR, 10, ARARIA, 179, ARARIA, 2206, MADANPUR EAST, 93658, 2135743, Total, 0, 0, 0, 0, 0, 0, 6880000, 6880000
2019, BIHAR, 10, ARARIA, 179, ARARIA, 2206, KUSIYAR GAWON, 93657, 2137395, Roads, 0, 0, 0, 0, 0, 0, 8029025, 8029025
2019, BIHAR, 10, ARARIA, 179, ARARIA, 2206, KUSIYAR GAWON, 93657, 2137395, Total, 0, 0, 0, 0, 0, 0, 8029025, 8029025
2019, BIHAR, 10, ARARIA, 179, ARARIA, 2206, KISMAT KHAWASPUR, 93656, 2156004, Roads, 0, 0, 0, 0, 0, 0, 9900000, 9900000
2019, BIHAR, 10, ARARIA, 179, ARARIA, 2206, KISMAT KHAWASPUR, 93656, 2156004, Total, 0, 0, 0, 0, 0, 0, 9900000, 9900000
2019, BIHAR, 10, ARARIA, 179, ARARIA, 2206, PAIKTOLA, 93660, 2131872, Roads, 0, 0, 0, 0, 0, 0, 10027376, 10027376
