A, B, C, D, E, F, G, H, I, J, K, L, M, N, O, P, Q, R, S
2020, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BHANPUR NAKATPUR, 27789, 2622058, Drinking water, 0, 0, 64403, 64403, 0, 0, 0, 0
2020, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BHANPUR NAKATPUR, 27789, 2622058, Roads, 0, 0, 0, 0, 0, 0, 128803, 128803
2020, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BHANPUR NAKATPUR, 27789, 2622058, Sanitation, 0, 0, 64401, 64401, 0, 0, 0, 0
2020, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BHANPUR NAKATPUR, 27789, 2622058, Total, 0, 0, 128804, 128804, 0, 0, 128803, 128803
2020, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BABAHERI, 27787, 2625910, Drinking water, 0, 0, 106389, 106389, 0, 0, 0, 0
2020, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BABAHERI, 27787, 2625910, Roads, 0, 0, 0, 0, 0, 0, 212776, 212776
2020, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BABAHERI, 27787, 2625910, Sanitation, 0, 0, 106388, 106388, 0, 0, 0, 0
2020, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BABAHERI, 27787, 2625910, Total, 0, 0, 212777, 212777, 0, 0, 212776, 212776
2020, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BAROULA, 27794, 2614708, Drinking water, 0, 0, 130540, 130540, 0, 0, 0, 0
2020, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BAROULA, 27794, 2614708, Roads, 0, 0, 0, 0, 0, 0, 261079, 261079
2020, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BAROULA, 27794, 2614708, Sanitation, 0, 0, 130539, 130539, 0, 0, 0, 0
2020, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BAROULA, 27794, 2614708, Total, 0, 0, 261079, 261079, 0, 0, 261079, 261079
2020, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BARA, 27793, 2615014, Drinking water, 0, 0, 311274, 311274, 0, 0, 0, 0
2020, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BARA, 27793, 2615014, Roads, 0, 0, 0, 0, 0, 0, 622546, 622546
2020, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BARA, 27793, 2615014, Sanitation, 0, 0, 311273, 311273, 0, 0, 0, 0
2020, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BARA, 27793, 2615014, Total, 0, 0, 622547, 622547, 0, 0, 622546, 622546
2020, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BATROHAN, 27796, 2614616, Drinking water, 0, 0, 228720, 228720, 0, 0, 0, 0
2020, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BATROHAN, 27796, 2614616, Roads, 0, 0, 0, 0, 0, 0, 457439, 457439
2020, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BATROHAN, 27796, 2614616, Sanitation, 0, 0, 228719, 228719, 0, 0, 0, 0
2020, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BATROHAN, 27796, 2614616, Total, 0, 0, 457439, 457439, 0, 0, 457439, 457439
2020, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BAROULI, 27795, 2619287, Drinking water, 0, 0, 184366, 184366, 0, 0, 0, 0
2020, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BAROULI, 27795, 2619287, Roads, 0, 0, 0, 0, 0, 0, 368730, 368730
2020, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BAROULI, 27795, 2619287, Sanitation, 0, 0, 184365, 184365, 0, 0, 0, 0
2020, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BAROULI, 27795, 2619287, Total, 0, 0, 368731, 368731, 0, 0, 368730, 368730
2020, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BEHBALPUR, 27788, 2626649, Drinking water, 0, 0, 113176, 113176, 0, 0, 0, 0
2020, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BEHBALPUR, 27788, 2626649, Roads, 0, 0, 0, 0, 0, 0, 226352, 226352
2020, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BEHBALPUR, 27788, 2626649, Sanitation, 0, 0, 113177, 113177, 0, 0, 0, 0
2020, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BEHBALPUR, 27788, 2626649, Total, 0, 0, 226353, 226353, 0, 0, 226352, 226352
2020, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, AHEMA, 27784, 2615441, Drinking water, 0, 0, 106547, 106547, 0, 0, 0, 0
2020, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, AHEMA, 27784, 2615441, Roads, 0, 0, 0, 0, 0, 0, 213092, 213092
2020, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, AHEMA, 27784, 2615441, Sanitation, 0, 0, 106546, 106546, 0, 0, 0, 0
2020, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, AHEMA, 27784, 2615441, Total, 0, 0, 213093, 213093, 0, 0, 213092, 213092
2020, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BALANA, 27791, 2690207, Drinking water, 0, 0, 655222, 655222, 0, 0, 0, 0
2020, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BALANA, 27791, 2690207, Roads, 0, 0, 0, 0, 0, 0, 1310443, 1310443
2020, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BALANA, 27791, 2690207, Sanitation, 0, 0, 655222, 655222, 0, 0, 0, 0
2020, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BALANA, 27791, 2690207, Total, 0, 0, 1310444, 1310444, 0, 0, 1310443, 1310443
2020, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, ANANDPUR JALBERA, 27786, 2620002, Drinking water, 0, 0, 478592, 478592, 0, 0, 0, 0
2020, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, ANANDPUR JALBERA, 27786, 2620002, Roads, 0, 0, 0, 0, 0, 0, 957183, 957183
2020, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, ANANDPUR JALBERA, 27786, 2620002, Sanitation, 0, 0, 478591, 478591, 0, 0, 0, 0
2020, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, ANANDPUR JALBERA, 27786, 2620002, Total, 0, 0, 957183, 957183, 0, 0, 957183, 957183
2020, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, ADHO MAJRA, 27783, 2622663, Drinking water, 0, 0, 191942, 191942, 0, 0, 0, 0
2020, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, ADHO MAJRA, 27783, 2622663, Roads, 0, 0, 0, 0, 0, 0, 383882, 383882
2020, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, ADHO MAJRA, 27783, 2622663, Sanitation, 0, 0, 191941, 191941, 0, 0, 0, 0
2020, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, ADHO MAJRA, 27783, 2622663, Total, 0, 0, 383883, 383883, 0, 0, 383882, 383882
2020, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BAKNAUR, 27790, 2632122, Drinking water, 0, 0, 334320, 334320, 0, 0, 0, 0
2020, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BAKNAUR, 27790, 2632122, Roads, 0, 0, 0, 0, 0, 0, 668639, 668639
2020, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BAKNAUR, 27790, 2632122, Sanitation, 0, 0, 334320, 334320, 0, 0, 0, 0
2020, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BAKNAUR, 27790, 2632122, Total, 0, 0, 668640, 668640, 0, 0, 668639, 668639
2020, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, AMIPUR, 27785, 2631951, Drinking water, 0, 0, 157531, 157531, 0, 0, 0, 0
2020, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, AMIPUR, 27785, 2631951, Roads, 0, 0, 0, 0, 0, 0, 315061, 315061
2020, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, AMIPUR, 27785, 2631951, Sanitation, 0, 0, 157531, 157531, 0, 0, 0, 0
2020, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, AMIPUR, 27785, 2631951, Total, 0, 0, 315062, 315062, 0, 0, 315061, 315061
2020, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BEGO MAJRA, 27797, 2674499, Drinking water, 0, 0, 61876, 61876, 0, 0, 0, 0
2020, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BEGO MAJRA, 27797, 2674499, Roads, 0, 0, 0, 0, 0, 0, 123751, 123751
2020, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BEGO MAJRA, 27797, 2674499, Sanitation, 0, 0, 61876, 61876, 0, 0, 0, 0
2020, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BEGO MAJRA, 27797, 2674499, Total, 0, 0, 123752, 123752, 0, 0, 123751, 123751
2020, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BALAPUR, 27792, 2659968, Drinking water, 0, 0, 182156, 182156, 0, 0, 0, 0
2020, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BALAPUR, 27792, 2659968, Sanitation, 0, 0, 182155, 182155, 0, 0, 364311, 364311
2020, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BALAPUR, 27792, 2659968, Total, 0, 0, 364311, 364311, 0, 0, 364311, 364311
2020, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, DANGERIAN, 27807, 2690316, Drinking water, 0, 0, 101175, 101175, 0, 0, 0, 0
2020, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, DANGERIAN, 27807, 2690316, Roads, 0, 0, 0, 0, 0, 0, 202350, 202350
2020, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, DANGERIAN, 27807, 2690316, Sanitation, 0, 0, 101175, 101175, 0, 0, 0, 0
2020, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, DANGERIAN, 27807, 2690316, Total, 0, 0, 202350, 202350, 0, 0, 202350, 202350
2020, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BHANOKHERI, 27799, 2671359, Drinking water, 0, 0, 427765, 427765, 0, 0, 0, 0
2020, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BHANOKHERI, 27799, 2671359, Roads, 0, 0, 0, 0, 0, 0, 855529, 855529
2020, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BHANOKHERI, 27799, 2671359, Sanitation, 0, 0, 427765, 427765, 0, 0, 0, 0
2020, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BHANOKHERI, 27799, 2671359, Total, 0, 0, 855530, 855530, 0, 0, 855529, 855529
2020, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BHUNNI, 27801, 2664230, Drinking water, 0, 0, 254765, 254765, 0, 0, 0, 0
2020, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BHUNNI, 27801, 2664230, Roads, 0, 0, 0, 0, 0, 0, 509529, 509529
2020, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BHUNNI, 27801, 2664230, Sanitation, 0, 0, 254764, 254764, 0, 0, 0, 0
2020, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BHUNNI, 27801, 2664230, Total, 0, 0, 509529, 509529, 0, 0, 509529, 509529
2020, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BHARI, 27800, 3094977, Drinking water, 0, 0, 138117, 138117, 0, 0, 0, 0
2020, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BHARI, 27800, 3094977, Roads, 0, 0, 0, 0, 0, 0, 276231, 276231
2020, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BHARI, 27800, 3094977, Sanitation, 0, 0, 138115, 138115, 0, 0, 0, 0
2020, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BHARI, 27800, 3094977, Total, 0, 0, 276232, 276232, 0, 0, 276231, 276231
2020, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BHURANGPUR, 27802, 2623998, Drinking water, 0, 0, 253503, 253503, 0, 0, 0, 0
