year, state, state_id, district_panchayat, district_panchayat_id, block_panchayat, block_panchayat_id, village_panchayat, village_panchayat_id, village_panchayat_budget_id, category, sctied, sttied, generaltied, totaltied, scuntied, stuntied, generaluntied, totaluntied
2015, TAMIL NADU, 33, ARIYALUR, 560, ANDIMADAM, 6560, Alagapuram, 226332, 1310648, Drinking water, 0, 0, 0, 0, 0, 0, 450000, 450000
2015, TAMIL NADU, 33, ARIYALUR, 560, ANDIMADAM, 6560, Alagapuram, 226332, 1310648, Small-scale industries, 0, 0, 0, 0, 0, 0, 550000, 550000
2015, TAMIL NADU, 33, ARIYALUR, 560, ANDIMADAM, 6560, Alagapuram, 226332, 1310648, Total, 0, 0, 0, 0, 0, 0, 1000000, 1000000
2015, TAMIL NADU, 33, ARIYALUR, 560, ANDIMADAM, 6560, Andimadam, 226333, 1310650, Drinking water, 0, 0, 0, 0, 0, 0, 100000, 100000
2015, TAMIL NADU, 33, ARIYALUR, 560, ANDIMADAM, 6560, Andimadam, 226333, 1310650, Maintenance of community system, 0, 0, 0, 0, 0, 0, 324000, 324000
2015, TAMIL NADU, 33, ARIYALUR, 560, ANDIMADAM, 6560, Andimadam, 226333, 1310650, Small-scale industries, 0, 0, 0, 0, 0, 0, 235075, 235075
2015, TAMIL NADU, 33, ARIYALUR, 560, ANDIMADAM, 6560, Andimadam, 226333, 1310650, Total, 0, 0, 0, 0, 0, 0, 659075, 659075
2015, TAMIL NADU, 33, ARIYALUR, 560, ANDIMADAM, 6560, Anikuthichan, 226334, 1310652, Drinking water, 0, 0, 0, 0, 0, 0, 400000, 400000
2015, TAMIL NADU, 33, ARIYALUR, 560, ANDIMADAM, 6560, Anikuthichan, 226334, 1310652, Small-scale industries, 0, 0, 0, 0, 0, 0, 482110, 482110
2015, TAMIL NADU, 33, ARIYALUR, 560, ANDIMADAM, 6560, Anikuthichan, 226334, 1310652, Total, 0, 0, 0, 0, 0, 0, 882110, 882110
2015, TAMIL NADU, 33, ARIYALUR, 560, ANDIMADAM, 6560, Ayyur, 226335, 1310654, Drinking water, 0, 0, 0, 0, 0, 0, 300000, 300000
2015, TAMIL NADU, 33, ARIYALUR, 560, ANDIMADAM, 6560, Ayyur, 226335, 1310654, Maintenance of community system, 0, 0, 0, 0, 0, 0, 100000, 100000
2015, TAMIL NADU, 33, ARIYALUR, 560, ANDIMADAM, 6560, Ayyur, 226335, 1310654, Small-scale industries, 0, 0, 0, 0, 0, 0, 261630, 261630
2015, TAMIL NADU, 33, ARIYALUR, 560, ANDIMADAM, 6560, Ayyur, 226335, 1310654, Total, 0, 0, 0, 0, 0, 0, 661630, 661630
2015, TAMIL NADU, 33, ARIYALUR, 560, ANDIMADAM, 6560, Devanur, 226336, 1310655, Drinking water, 0, 0, 0, 0, 0, 0, 100000, 100000
2015, TAMIL NADU, 33, ARIYALUR, 560, ANDIMADAM, 6560, Devanur, 226336, 1310655, Small-scale industries, 0, 0, 0, 0, 0, 0, 180416, 180416
2015, TAMIL NADU, 33, ARIYALUR, 560, ANDIMADAM, 6560, Devanur, 226336, 1310655, Total, 0, 0, 0, 0, 0, 0, 280416, 280416
2015, TAMIL NADU, 33, ARIYALUR, 560, ANDIMADAM, 6560, Edayakurichy, 226337, 1310657, Drinking water, 0, 0, 0, 0, 0, 0, 623526, 623526
2015, TAMIL NADU, 33, ARIYALUR, 560, ANDIMADAM, 6560, Edayakurichy, 226337, 1310657, Total, 0, 0, 0, 0, 0, 0, 623526, 623526
2015, TAMIL NADU, 33, ARIYALUR, 560, ANDIMADAM, 6560, Elaiyur, 226338, 1310659, Small-scale industries, 0, 0, 0, 0, 0, 0, 932120, 932120
2015, TAMIL NADU, 33, ARIYALUR, 560, ANDIMADAM, 6560, Elaiyur, 226338, 1310659, Total, 0, 0, 0, 0, 0, 0, 932120, 932120
2015, TAMIL NADU, 33, ARIYALUR, 560, ANDIMADAM, 6560, Kattathur, 226340, 1310660, Small-scale industries, 0, 0, 0, 0, 0, 0, 575695, 575695
2015, TAMIL NADU, 33, ARIYALUR, 560, ANDIMADAM, 6560, Kattathur, 226340, 1310660, Total, 0, 0, 0, 0, 0, 0, 575695, 575695
2015, TAMIL NADU, 33, ARIYALUR, 560, ANDIMADAM, 6560, Kodukkur, 226342, 1310661, Drinking water, 0, 0, 0, 0, 0, 0, 400000, 400000
2015, TAMIL NADU, 33, ARIYALUR, 560, ANDIMADAM, 6560, Kodukkur, 226342, 1310661, Sanitation, 0, 0, 0, 0, 0, 0, 75000, 75000
2015, TAMIL NADU, 33, ARIYALUR, 560, ANDIMADAM, 6560, Kodukkur, 226342, 1310661, Small-scale industries, 0, 0, 0, 0, 0, 0, 150000, 150000
2015, TAMIL NADU, 33, ARIYALUR, 560, ANDIMADAM, 6560, Kodukkur, 226342, 1310661, Total, 0, 0, 0, 0, 0, 0, 625000, 625000
2015, TAMIL NADU, 33, ARIYALUR, 560, ANDIMADAM, 6560, Kolathur, 226343, 1310663, Small-scale industries, 0, 0, 0, 0, 0, 0, 385975, 385975
2015, TAMIL NADU, 33, ARIYALUR, 560, ANDIMADAM, 6560, Kolathur, 226343, 1310663, Total, 0, 0, 0, 0, 0, 0, 385975, 385975
2015, TAMIL NADU, 33, ARIYALUR, 560, ANDIMADAM, 6560, Koovathur, 226344, 1310665, Small-scale industries, 0, 0, 0, 0, 0, 0, 618096, 618096
2015, TAMIL NADU, 33, ARIYALUR, 560, ANDIMADAM, 6560, Koovathur, 226344, 1310665, Total, 0, 0, 0, 0, 0, 0, 618096, 618096
2015, TAMIL NADU, 33, ARIYALUR, 560, ANDIMADAM, 6560, Kovilvalkkai, 226345, 1310667, Small-scale industries, 0, 0, 0, 0, 0, 0, 500000, 500000
2015, TAMIL NADU, 33, ARIYALUR, 560, ANDIMADAM, 6560, Kovilvalkkai, 226345, 1310667, Total, 0, 0, 0, 0, 0, 0, 500000, 500000
2015, TAMIL NADU, 33, ARIYALUR, 560, ANDIMADAM, 6560, Kuvagam, 226346, 1310668, Drinking water, 0, 0, 0, 0, 0, 0, 45620, 45620
2015, TAMIL NADU, 33, ARIYALUR, 560, ANDIMADAM, 6560, Kuvagam, 226346, 1310668, Small-scale industries, 0, 0, 0, 0, 0, 0, 725085, 725085
2015, TAMIL NADU, 33, ARIYALUR, 560, ANDIMADAM, 6560, Kuvagam, 226346, 1310668, Total, 0, 0, 0, 0, 0, 0, 770705, 770705
2015, TAMIL NADU, 33, ARIYALUR, 560, ANDIMADAM, 6560, Marudur, 226347, 1310670, Drinking water, 0, 0, 0, 0, 0, 0, 317803, 317803
2015, TAMIL NADU, 33, ARIYALUR, 560, ANDIMADAM, 6560, Marudur, 226347, 1310670, Small-scale industries, 0, 0, 0, 0, 0, 0, 426642, 426642
2015, TAMIL NADU, 33, ARIYALUR, 560, ANDIMADAM, 6560, Marudur, 226347, 1310670, Total, 0, 0, 0, 0, 0, 0, 744445, 744445
2015, TAMIL NADU, 33, ARIYALUR, 560, ANDIMADAM, 6560, Melur, 226348, 1310671, Small-scale industries, 0, 0, 0, 0, 0, 0, 468624, 468624
2015, TAMIL NADU, 33, ARIYALUR, 560, ANDIMADAM, 6560, Melur, 226348, 1310671, Total, 0, 0, 0, 0, 0, 0, 468624, 468624
2015, TAMIL NADU, 33, ARIYALUR, 560, ANDIMADAM, 6560, Nagambandal, 226349, 1310674, Drinking water, 0, 0, 0, 0, 0, 0, 183654, 183654
2015, TAMIL NADU, 33, ARIYALUR, 560, ANDIMADAM, 6560, Nagambandal, 226349, 1310674, Small-scale industries, 0, 0, 0, 0, 0, 0, 100000, 100000
2015, TAMIL NADU, 33, ARIYALUR, 560, ANDIMADAM, 6560, Nagambandal, 226349, 1310674, Total, 0, 0, 0, 0, 0, 0, 283654, 283654
2015, TAMIL NADU, 33, ARIYALUR, 560, ANDIMADAM, 6560, Olaiyur, 226350, 1310675, Drinking water, 0, 0, 0, 0, 0, 0, 469526, 469526
2015, TAMIL NADU, 33, ARIYALUR, 560, ANDIMADAM, 6560, Olaiyur, 226350, 1310675, Small-scale industries, 0, 0, 0, 0, 0, 0, 319525, 319525
2015, TAMIL NADU, 33, ARIYALUR, 560, ANDIMADAM, 6560, Olaiyur, 226350, 1310675, Total, 0, 0, 0, 0, 0, 0, 789051, 789051
2015, TAMIL NADU, 33, ARIYALUR, 560, ANDIMADAM, 6560, Periyakrishnapuram, 226351, 1310676, Drinking water, 0, 0, 0, 0, 0, 0, 300000, 300000
2015, TAMIL NADU, 33, ARIYALUR, 560, ANDIMADAM, 6560, Periyakrishnapuram, 226351, 1310676, Small-scale industries, 0, 0, 0, 0, 0, 0, 414807, 414807
2015, TAMIL NADU, 33, ARIYALUR, 560, ANDIMADAM, 6560, Periyakrishnapuram, 226351, 1310676, Total, 0, 0, 0, 0, 0, 0, 714807, 714807
2015, TAMIL NADU, 33, ARIYALUR, 560, ANDIMADAM, 6560, Periyathukurichy, 226352, 1310678, Drinking water, 0, 0, 0, 0, 0, 0, 389460, 389460
2015, TAMIL NADU, 33, ARIYALUR, 560, ANDIMADAM, 6560, Periyathukurichy, 226352, 1310678, Total, 0, 0, 0, 0, 0, 0, 389460, 389460
2015, TAMIL NADU, 33, ARIYALUR, 560, ANDIMADAM, 6560, Pudukudi, 226353, 1310680, Drinking water, 0, 0, 0, 0, 0, 0, 155154, 155154
2015, TAMIL NADU, 33, ARIYALUR, 560, ANDIMADAM, 6560, Pudukudi, 226353, 1310680, Small-scale industries, 0, 0, 0, 0, 0, 0, 210000, 210000
2015, TAMIL NADU, 33, ARIYALUR, 560, ANDIMADAM, 6560, Pudukudi, 226353, 1310680, Total, 0, 0, 0, 0, 0, 0, 365154, 365154
2015, TAMIL NADU, 33, ARIYALUR, 560, ANDIMADAM, 6560, Rangiyam, 226354, 1310682, Drinking water, 0, 0, 0, 0, 0, 0, 84000, 84000
2015, TAMIL NADU, 33, ARIYALUR, 560, ANDIMADAM, 6560, Rangiyam, 226354, 1310682, Small-scale industries, 0, 0, 0, 0, 0, 0, 360652, 360652
2015, TAMIL NADU, 33, ARIYALUR, 560, ANDIMADAM, 6560, Rangiyam, 226354, 1310682, Total, 0, 0, 0, 0, 0, 0, 444652, 444652
2015, TAMIL NADU, 33, ARIYALUR, 560, ANDIMADAM, 6560, Silambur, 226355, 1310683, Drinking water, 0, 0, 0, 0, 0, 0, 150000, 150000
2015, TAMIL NADU, 33, ARIYALUR, 560, ANDIMADAM, 6560, Silambur, 226355, 1310683, Maintenance of community system, 0, 0, 0, 0, 0, 0, 280000, 280000
2015, TAMIL NADU, 33, ARIYALUR, 560, ANDIMADAM, 6560, Silambur, 226355, 1310683, Small-scale industries, 0, 0, 0, 0, 0, 0, 342042, 342042
2015, TAMIL NADU, 33, ARIYALUR, 560, ANDIMADAM, 6560, Silambur, 226355, 1310683, Total, 0, 0, 0, 0, 0, 0, 772042, 772042
2015, TAMIL NADU, 33, ARIYALUR, 560, ANDIMADAM, 6560, Sriraman, 226356, 1310684, Drinking water, 0, 0, 0, 0, 0, 0, 100000, 100000
2015, TAMIL NADU, 33, ARIYALUR, 560, ANDIMADAM, 6560, Sriraman, 226356, 1310684, Small-scale industries, 0, 0, 0, 0, 0, 0, 100000, 100000
