A, B, C, D, E, F, G, H, I, J, K, L, M, N, O, P, Q, R, S
2015, BIHAR, 10, ARARIA, 179, ARARIA, 2206, BANSBARI, 93640, 2288084, Drinking water, 0, 0, 0, 0, 0, 0, 40000, 40000
2015, BIHAR, 10, ARARIA, 179, ARARIA, 2206, BANSBARI, 93640, 2288084, Roads, 0, 0, 0, 0, 0, 0, 200000, 200000
2015, BIHAR, 10, ARARIA, 179, ARARIA, 2206, BANSBARI, 93640, 2288084, Total, 0, 0, 0, 0, 0, 0, 240000, 240000
2015, BIHAR, 10, ARARIA, 179, ARARIA, 2206, ARARIA BASTI, 93638, 2285787, Drinking water, 0, 0, 0, 0, 0, 0, 700000, 700000
2015, BIHAR, 10, ARARIA, 179, ARARIA, 2206, ARARIA BASTI, 93638, 2285787, Roads, 0, 0, 0, 0, 0, 0, 1000000, 1000000
2015, BIHAR, 10, ARARIA, 179, ARARIA, 2206, ARARIA BASTI, 93638, 2285787, Total, 0, 0, 0, 0, 0, 0, 1700000, 1700000
2015, BIHAR, 10, ARARIA, 179, ARARIA, 2206, BATURBARI, 93642, 1921131, Roads, 0, 0, 1857800, 1857800, 0, 0, 0, 0
2015, BIHAR, 10, ARARIA, 179, ARARIA, 2206, BATURBARI, 93642, 1921131, Total, 0, 0, 1857800, 1857800, 0, 0, 0, 0
2015, BIHAR, 10, ARARIA, 179, KURSAKANTA, 2210, LAILOKHAR, 93753, 2007321, Roads, 0, 0, 0, 0, 0, 0, 1370000, 1370000
2015, BIHAR, 10, ARARIA, 179, KURSAKANTA, 2210, LAILOKHAR, 93753, 2007321, Total, 0, 0, 0, 0, 0, 0, 1370000, 1370000
2015, BIHAR, 10, ARARIA, 179, KURSAKANTA, 2210, KUARI, 93751, 2004065, Roads, 0, 0, 0, 0, 0, 0, 1350000, 1350000
2015, BIHAR, 10, ARARIA, 179, KURSAKANTA, 2210, KUARI, 93751, 2004065, Total, 0, 0, 0, 0, 0, 0, 1350000, 1350000
2015, BIHAR, 10, ARARIA, 179, KURSAKANTA, 2210, DUMARIA, 93747, 2003476, Roads, 0, 0, 0, 0, 0, 0, 1289300, 1289300
2015, BIHAR, 10, ARARIA, 179, KURSAKANTA, 2210, DUMARIA, 93747, 2003476, Total, 0, 0, 0, 0, 0, 0, 1289300, 1289300
2015, BIHAR, 10, ARARIA, 179, KURSAKANTA, 2210, PAHUSI, 93755, 2146708, Roads, 0, 0, 0, 0, 0, 0, 1216700, 1216700
2015, BIHAR, 10, ARARIA, 179, KURSAKANTA, 2210, PAHUSI, 93755, 2146708, Total, 0, 0, 0, 0, 0, 0, 1216700, 1216700
2015, BIHAR, 10, ARARIA, 179, PALASI, 2212, BALUA KALIYAGANJ, 93789, 2062493, Roads, 0, 0, 0, 0, 0, 0, 1232300, 1232300
2015, BIHAR, 10, ARARIA, 179, PALASI, 2212, BALUA KALIYAGANJ, 93789, 2062493, Total, 0, 0, 0, 0, 0, 0, 1232300, 1232300
2015, BIHAR, 10, ARARIA, 179, SIKTY, 2214, BARDAHA, 93843, 2357164, Roads, 0, 0, 0, 0, 0, 0, 1418400, 1418400
2015, BIHAR, 10, ARARIA, 179, SIKTY, 2214, BARDAHA, 93843, 2357164, Total, 0, 0, 0, 0, 0, 0, 1418400, 1418400
2015, BIHAR, 10, ARWAL, 561, ARWAL, 6804, AMARA  PANCHAYAT, 238500, 2315636, Drinking water, 0, 0, 0, 0, 0, 0, 100000, 100000
2015, BIHAR, 10, ARWAL, 561, ARWAL, 6804, AMARA  PANCHAYAT, 238500, 2315636, Roads, 0, 0, 0, 0, 0, 0, 1500000, 1500000
